#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
8316	1149.420	-3.474	1149.251
8317	1149.450	-3.365	1149.277
8318	1149.480	-3.218	1149.311
8319	1149.510	-3.141	1149.344
8320	1149.540	-3.024	1149.371
8321	1149.570	-2.875	1149.403
8322	1149.600	-2.736	1149.436
8323	1149.630	-2.587	1149.461
8324	1149.660	-2.360	1149.487
8325	1149.690	-2.146	1149.523
8326	1149.720	-1.909	1149.549
8327	1149.750	-1.580	1149.582
8328	1149.780	-1.342	1149.609
8329	1149.810	-1.004	1149.639
8330	1149.840	-0.754	1149.671
8331	1149.870	-0.471	1149.698
8332	1149.900	-0.158	1149.731
8333	1149.930	0.057	1149.762
8334	1149.960	0.428	1149.796
8335	1149.990	0.727	1149.822
8336	1150.020	1.008	1149.853
8337	1150.050	1.337	1149.879
8338	1150.080	1.540	1149.915
8339	1150.110	1.809	1149.942
8340	1150.140	1.983	1149.971
8341	1150.170	2.146	1149.999
8342	1150.200	2.394	1150.034
8343	1150.230	2.591	1150.060
8344	1150.260	2.778	1150.093
8345	1150.290	2.971	1150.125
8346	1150.320	3.067	1150.152
8347	1150.350	3.033	1150.180
8348	1150.380	3.145	1150.214
8349	1150.410	3.200	1150.237
8350	1150.440	3.311	1150.270
8351	1150.470	3.306	1150.298
8352	1150.500	3.358	1150.332
8353	1150.530	3.311	1150.358
8354	1150.560	3.266	1150.390
8355	1150.590	3.201	1150.418
8356	1150.620	3.112	1150.447
8357	1150.650	2.973	1150.483
8358	1150.680	2.886	1150.510
8359	1150.710	2.792	1150.539
8360	1150.740	2.594	1150.569
8361	1150.770	2.483	1150.605
8362	1150.800	2.303	1150.632
8363	1150.830	2.089	1150.660
8364	1150.860	1.946	1150.690
8365	1150.890	1.804	1150.717
8366	1150.920	1.563	1150.749
8367	1150.950	1.481	1150.783
8368	1150.980	1.288	1150.812
8369	1151.010	1.204	1150.844
8370	1151.040	1.018	1150.871
8371	1151.070	0.917	1150.898
8372	1151.100	0.669	1150.930
8373	1151.130	0.476	1150.957
8374	1151.160	0.264	1150.988
8375	1151.190	0.007	1151.025
8376	1151.220	-0.216	1151.054
8377	1151.250	-0.473	1151.083
8378	1151.280	-0.690	1151.107
8379	1151.310	-0.883	1151.141
8380	1151.340	-1.106	1151.171
8381	1151.370	-1.335	1151.204
8382	1151.400	-1.534	1151.234
8383	1151.430	-1.762	1151.258
8384	1151.460	-1.868	1151.294
8385	1151.490	-2.013	1151.322
8386	1151.520	-2.099	1151.348
8387	1151.550	-2.143	1151.386
8388	1151.580	-2.274	1151.414
8389	1151.610	-2.346	1151.445
8390	1151.640	-2.412	1151.469
8391	1151.670	-2.462	1151.498
8392	1151.700	-2.453	1151.528
8393	1151.730	-2.434	1151.560
8394	1151.760	-2.414	1151.592
8395	1151.790	-2.403	1151.617
8396	1151.820	-2.329	1151.655
8397	1151.850	-2.386	1151.687
8398	1151.880	-2.374	1151.714
8399	1151.910	-2.358	1151.745
8400	1151.940	-2.347	1151.770
8401	1151.970	-2.281	1151.801
8402	1152.000	-2.257	1151.832
8403	1152.030	-2.178	1151.858
8404	1152.060	-2.079	1151.888
8405	1152.090	-2.012	1151.916
8406	1152.120	-1.950	1151.950
8407	1152.150	-1.849	1151.978
8408	1152.180	-1.805	1152.013
8409	1152.210	-1.594	1152.039
8410	1152.240	-1.454	1152.074
8411	1152.270	-1.282	1152.101
8412	1152.300	-1.114	1152.134
8413	1152.330	-0.974	1152.158
8414	1152.360	-0.817	1152.191
8415	1152.390	-0.658	1152.217
8416	1152.420	-0.466	1152.252
8417	1152.450	-0.270	1152.279
8418	1152.480	-0.045	1152.313
8419	1152.510	0.166	1152.344
8420	1152.540	0.360	1152.374
8421	1152.570	0.425	1152.400
8422	1152.600	0.576	1152.433
8423	1152.630	0.736	1152.466
8424	1152.660	0.881	1152.492
8425	1152.690	1.045	1152.521
8426	1152.720	1.180	1152.549
8427	1152.750	1.285	1152.584
8428	1152.780	1.407	1152.613
8429	1152.810	1.512	1152.640
8430	1152.840	1.566	1152.669
8431	1152.870	1.584	1152.697
8432	1152.900	1.601	1152.732
8433	1152.930	1.680	1152.762
8434	1152.960	1.775	1152.789
8435	1152.990	1.789	1152.819
8436	1153.020	1.816	1152.854
8437	1153.050	1.849	1152.879
8438	1153.080	1.849	1152.911
8439	1153.110	1.858	1152.945
8440	1153.140	1.824	1152.972
8441	1153.170	1.873	1153.004
8442	1153.200	1.866	1153.034
8443	1153.230	1.882	1153.063
8444	1153.260	1.886	1153.093
8445	1153.290	1.916	1153.119
8446	1153.320	1.823	1153.149
8447	1153.350	1.785	1153.186
8448	1153.380	1.811	1153.207
8449	1153.410	1.734	1153.240
8450	1153.440	1.759	1153.274
8451	1153.470	1.629	1153.298
8452	1153.500	1.592	1153.331
8453	1153.530	1.556	1153.363
8454	1153.560	1.434	1153.386
8455	1153.590	1.356	1153.419
8456	1153.620	1.211	1153.453
8457	1153.650	1.069	1153.483
8458	1153.680	0.961	1153.514
8459	1153.710	0.859	1153.539
8460	1153.740	0.732	1153.571
8461	1153.770	0.659	1153.601
8462	1153.800	0.454	1153.631
8463	1153.830	0.286	1153.663
8464	1153.860	0.146	1153.691
8465	1153.890	-0.056	1153.722
8466	1153.920	-0.194	1153.755
8467	1153.950	-0.371	1153.785
8468	1153.980	-0.477	1153.809
8469	1154.010	-0.637	1153.841
8470	1154.040	-0.747	1153.876
8471	1154.070	-0.920	1153.899
8472	1154.100	-1.057	1153.932
8473	1154.130	-1.198	1153.963
8474	1154.160	-1.360	1153.994
8475	1154.190	-1.406	1154.021
8476	1154.220	-1.491	1154.052
8477	1154.250	-1.617	1154.077
8478	1154.280	-1.711	1154.107
8479	1154.310	-1.774	1154.141
8480	1154.340	-1.829	1154.173
8481	1154.370	-1.892	1154.199
8482	1154.400	-1.847	1154.229
8483	1154.430	-1.952	1154.257
8484	1154.460	-1.983	1154.290
8485	1154.490	-1.917	1154.323
8486	1154.520	-1.936	1154.358
8487	1154.550	-1.932	1154.382
8488	1154.580	-1.948	1154.408
8489	1154.610	-1.879	1154.443
8490	1154.640	-1.847	1154.468
8491	1154.670	-1.806	1154.502
8492	1154.700	-1.792	1154.533
8493	1154.730	-1.648	1154.556
8494	1154.760	-1.592	1154.590
8495	1154.790	-1.558	1154.619
8496	1154.820	-1.470	1154.651
8497	1154.850	-1.356	1154.681
8498	1154.880	-1.278	1154.709
8499	1154.910	-1.161	1154.741
8500	1154.940	-1.086	1154.770
8501	1154.970	-0.912	1154.803
8502	1155.000	-0.814	1154.829
8503	1155.030	-0.694	1154.857
8504	1155.060	-0.575	1154.890
8505	1155.090	-0.442	1154.919
8506	1155.120	-0.321	1154.953
8507	1155.150	-0.218	1154.981
8508	1155.180	-0.072	1155.008
8509	1155.210	0.081	1155.040
8510	1155.240	0.203	1155.070
8511	1155.270	0.320	1155.099
8512	1155.300	0.481	1155.125
8513	1155.330	0.535	1155.162
8514	1155.360	0.717	1155.189
8515	1155.390	0.826	1155.222
8516	1155.420	0.978	1155.251
8517	1155.450	1.097	1155.277
8518	1155.480	1.241	1155.312
8519	1155.510	1.284	1155.335
8520	1155.540	1.364	1155.371
8521	1155.570	1.457	1155.399
8522	1155.600	1.576	1155.429
8523	1155.630	1.650	1155.458
8524	1155.660	1.664	1155.490
8525	1155.690	1.755	1155.519
8526	1155.720	1.769	1155.553
8527	1155.750	1.831	1155.581
8528	1155.780	1.909	1155.610
8529	1155.810	1.925	1155.641
8530	1155.840	1.917	1155.671
8531	1155.870	1.935	1155.703
8532	1155.900	1.905	1155.731
8533	1155.930	1.931	1155.757
8534	1155.960	1.872	1155.789
8535	1155.990	1.829	1155.823
8536	1156.020	1.771	1155.849
8537	1156.050	1.703	1155.882
8538	1156.080	1.580	1155.906
8539	1156.110	1.541	1155.939
8540	1156.140	1.383	1155.976
8541	1156.170	1.377	1156.000
8542	1156.200	1.200	1156.031
8543	1156.230	1.065	1156.060
8544	1156.260	0.940	1156.088
8545	1156.290	0.760	1156.119
8546	1156.320	0.551	1156.147
8547	1156.350	0.454	1156.183
8548	1156.380	0.302	1156.212
8549	1156.410	0.110	1156.240
8550	1156.440	-0.053	1156.275
8551	1156.470	-0.217	1156.305
8552	1156.500	-0.342	1156.332
8553	1156.530	-0.443	1156.355
8554	1156.560	-0.571	1156.393
8555	1156.590	-0.677	1156.421
8556	1156.620	-0.761	1156.453
8557	1156.650	-0.855	1156.483
8558	1156.680	-0.906	1156.510
8559	1156.710	-0.990	1156.542
8560	1156.740	-1.084	1156.571
8561	1156.770	-1.192	1156.599
8562	1156.800	-1.208	1156.634
8563	1156.830	-1.265	1156.663
8564	1156.860	-1.276	1156.694
8565	1156.890	-1.301	1156.718
8566	1156.920	-1.365	1156.748
8567	1156.950	-1.358	1156.779
8568	1156.980	-1.440	1156.813
8569	1157.010	-1.501	1156.840
8570	1157.040	-1.550	1156.869
8571	1157.070	-1.548	1156.905
8572	1157.100	-1.602	1156.932
8573	1157.130	-1.559	1156.961
8574	1157.160	-1.655	1156.992
8575	1157.190	-1.531	1157.024
8576	1157.220	-1.531	1157.052
8577	1157.250	-1.559	1157.082
8578	1157.280	-1.516	1157.111
8579	1157.310	-1.464	1157.140
8580	1157.340	-1.415	1157.174
8581	1157.370	-1.392	1157.206
8582	1157.400	-1.300	1157.229
8583	1157.430	-1.182	1157.260
8584	1157.460	-1.123	1157.289
8585	1157.490	-1.060	1157.318
8586	1157.520	-0.962	1157.349
8587	1157.550	-0.800	1157.382
8588	1157.580	-0.701	1157.415
8589	1157.610	-0.600	1157.442
8590	1157.640	-0.536	1157.468
8591	1157.670	-0.338	1157.506
8592	1157.700	-0.256	1157.533
8593	1157.730	-0.086	1157.563
8594	1157.760	-0.020	1157.589
8595	1157.790	0.169	1157.624
8596	1157.820	0.294	1157.650
8597	1157.850	0.445	1157.679
8598	1157.880	0.562	1157.712
8599	1157.910	0.703	1157.741
8600	1157.940	0.816	1157.770
8601	1157.970	0.930	1157.802
8602	1158.000	1.006	1157.828
8603	1158.030	1.117	1157.864
8604	1158.060	1.219	1157.892
8605	1158.090	1.344	1157.920
8606	1158.120	1.377	1157.952
8607	1158.150	1.497	1157.984
8608	1158.180	1.471	1158.004
8609	1158.210	1.541	1158.040
8610	1158.240	1.569	1158.070
8611	1158.270	1.620	1158.104
8612	1158.300	1.581	1158.131
8613	1158.330	1.539	1158.159
8614	1158.360	1.564	1158.191
8615	1158.390	1.547	1158.222
8616	1158.420	1.519	1158.254
8617	1158.450	1.454	1158.277
8618	1158.480	1.394	1158.314
8619	1158.510	1.397	1158.338
8620	1158.540	1.260	1158.371
8621	1158.570	1.214	1158.402
8622	1158.600	1.048	1158.431
8623	1158.630	0.967	1158.460
8624	1158.660	0.853	1158.492
8625	1158.690	0.733	1158.523
8626	1158.720	0.642	1158.553
8627	1158.750	0.510	1158.583
8628	1158.780	0.404	1158.614
8629	1158.810	0.286	1158.640
8630	1158.840	0.143	1158.670
8631	1158.870	0.071	1158.703
8632	1158.900	-0.079	1158.730
8633	1158.930	-0.182	1158.758
8634	1158.960	-0.231	1158.786
8635	1158.990	-0.339	1158.820
8636	1159.020	-0.439	1158.853
8637	1159.050	-0.482	1158.879
8638	1159.080	-0.578	1158.912
8639	1159.110	-0.622	1158.944
8640	1159.140	-0.651	1158.971
8641	1159.170	-0.714	1159.001
8642	1159.200	-0.755	1159.026
8643	1159.230	-0.779	1159.061
8644	1159.260	-0.850	1159.094
8645	1159.290	-0.830	1159.119
8646	1159.320	-0.841	1159.152
8647	1159.350	-0.893	1159.177
8648	1159.380	-0.874	1159.211
8649	1159.410	-0.904	1159.238
8650	1159.440	-0.865	1159.271
8651	1159.470	-0.889	1159.304
8652	1159.500	-0.932	1159.331
8653	1159.530	-0.866	1159.359
8654	1159.560	-0.869	1159.390
8655	1159.590	-0.849	1159.423
8656	1159.620	-0.847	1159.452
8657	1159.650	-0.828	1159.482
8658	1159.680	-0.783	1159.511
8659	1159.710	-0.760	1159.540
8660	1159.740	-0.753	1159.574
8661	1159.770	-0.657	1159.601
8662	1159.800	-0.651	1159.628
8663	1159.830	-0.638	1159.662
8664	1159.860	-0.537	1159.688
8665	1159.890	-0.433	1159.723
8666	1159.920	-0.418	1159.751
8667	1159.950	-0.338	1159.784
8668	1159.980	-0.277	1159.811
8669	1160.010	-0.180	1159.841
8670	1160.040	-0.153	1159.873
8671	1160.070	-0.101	1159.901
8672	1160.100	-0.043	1159.932
8673	1160.130	0.010	1159.960
8674	1160.160	0.067	1159.989
8675	1160.190	0.056	1160.024
8676	1160.220	0.140	1160.050
8677	1160.250	0.105	1160.082
8678	1160.280	0.193	1160.113
8679	1160.310	0.304	1160.142
8680	1160.340	0.287	1160.171
8681	1160.370	0.303	1160.205
8682	1160.400	0.269	1160.228
8683	1160.430	0.305	1160.265
8684	1160.460	0.358	1160.291
8685	1160.490	0.317	1160.318
8686	1160.520	0.352	1160.351
8687	1160.550	0.358	1160.379
8688	1160.580	0.409	1160.412
8689	1160.610	0.384	1160.441
8690	1160.640	0.390	1160.469
8691	1160.670	0.434	1160.501
8692	1160.700	0.398	1160.531
8693	1160.730	0.405	1160.565
8694	1160.760	0.380	1160.590
8695	1160.790	0.354	1160.620
8696	1160.820	0.396	1160.650
8697	1160.850	0.317	1160.682
8698	1160.880	0.356	1160.710
8699	1160.910	0.325	1160.738
8700	1160.940	0.337	1160.772
8701	1160.970	0.301	1160.802
8702	1161.000	0.286	1160.832
8703	1161.030	0.284	1160.864
8704	1161.060	0.232	1160.888
8705	1161.090	0.215	1160.924
8706	1161.120	0.213	1160.948
8707	1161.150	0.267	1160.976
8708	1161.180	0.224	1161.010
8709	1161.210	0.212	1161.044
8710	1161.240	0.196	1161.071
8711	1161.270	0.196	1161.101
8712	1161.300	0.131	1161.132
8713	1161.330	0.101	1161.159
8714	1161.360	0.117	1161.189
8715	1161.390	0.102	1161.219
8716	1161.420	0.072	1161.249
8717	1161.450	0.069	1161.279
8718	1161.480	0.057	1161.309
8719	1161.510	0.049	1161.342
8720	1161.540	0.052	1161.375
8721	1161.570	0.034	1161.402
8722	1161.600	-0.041	1161.432
8723	1161.630	0.001	1161.461
8724	1161.660	-0.015	1161.489
8725	1161.690	-0.010	1161.524
8726	1161.720	-0.065	1161.552
8727	1161.750	-0.074	1161.581
8728	1161.780	-0.028	1161.612
8729	1161.810	-0.079	1161.638
8730	1161.840	-0.061	1161.666
8731	1161.870	-0.081	1161.706
8732	1161.900	-0.088	1161.730
8733	1161.930	-0.076	1161.761
8734	1161.960	-0.099	1161.791
8735	1161.990	-0.082	1161.822
8736	1162.020	-0.044	1161.848
8737	1162.050	-0.122	1161.879
8738	1162.080	-0.117	1161.913
8739	1162.110	-0.075	1161.937
8740	1162.140	-0.118	1161.972
8741	1162.170	-0.089	1162.002
8742	1162.200	-0.117	1162.031
8743	1162.230	-0.114	1162.062
8744	1162.260	-0.090	1162.091
8745	1162.290	-0.123	1162.121
8746	1162.320	-0.113	1162.148
8747	1162.350	-0.121	1162.181
8748	1162.380	-0.098	1162.210
8749	1162.410	-0.102	1162.238
8750	1162.440	-0.066	1162.269
8751	1162.470	-0.103	1162.303
8752	1162.500	-0.104	1162.333
8753	1162.530	-0.084	1162.360
8754	1162.560	-0.085	1162.395
8755	1162.590	-0.134	1162.423
8756	1162.620	-0.081	1162.450
8757	1162.650	-0.066	1162.482
8758	1162.680	-0.081	1162.510
8759	1162.710	-0.068	1162.543
8760	1162.740	-0.030	1162.575
8761	1162.770	-0.077	1162.599
8762	1162.800	-0.063	1162.636
8763	1162.830	-0.060	1162.664
8764	1162.860	-0.068	1162.693
8765	1162.890	-0.075	1162.722
8766	1162.920	-0.060	1162.758
8767	1162.950	-0.100	1162.779
8768	1162.980	-0.051	1162.810
8769	1163.010	-0.099	1162.842
8770	1163.040	-0.079	1162.873
8771	1163.070	-0.051	1162.896
8772	1163.100	-0.001	1162.933
8773	1163.130	-0.057	1162.958
8774	1163.160	-0.086	1162.996
8775	1163.190	-0.084	1163.018
8776	1163.220	-0.048	1163.050
8777	1163.250	-0.034	1163.080
8778	1163.280	-0.045	1163.112
8779	1163.310	-0.033	1163.140
8780	1163.340	-0.100	1163.168
8781	1163.370	-0.022	1163.204
8782	1163.400	-0.015	1163.231
8783	1163.430	-0.006	1163.260
8784	1163.460	-0.016	1163.292
8785	1163.490	-0.018	1163.324
8786	1163.520	-0.041	1163.351
8787	1163.550	-0.045	1163.383
8788	1163.580	-0.023	1163.417
8789	1163.610	-0.016	1163.440
8790	1163.640	-0.028	1163.472
8791	1163.670	-0.045	1163.499
8792	1163.700	-0.028	1163.531
8793	1163.730	-0.002	1163.560
8794	1163.760	-0.020	1163.593
8795	1163.790	-0.029	1163.621
8796	1163.820	-0.034	1163.651
8797	1163.850	0.001	1163.683
8798	1163.880	0.005	1163.711
8799	1163.910	0.001	1163.739
8800	1163.940	0.034	1163.771
8801	1163.970	-0.002	1163.800
8802	1164.000	0.004	1163.831
8803	1164.030	-0.030	1163.863
8804	1164.060	0.068	1163.890
8805	1164.090	-0.035	1163.917
8806	1164.120	0.028	1163.950
8807	1164.150	0.048	1163.980
8808	1164.180	-0.015	1164.014
8809	1164.210	0.046	1164.042
8810	1164.240	0.021	1164.071
8811	1164.270	0.061	1164.103
8812	1164.300	0.042	1164.129
8813	1164.330	0.065	1164.162
8814	1164.360	0.046	1164.192
8815	1164.390	0.032	1164.222
8816	1164.420	0.034	1164.250
8817	1164.450	0.094	1164.283
8818	1164.480	0.037	1164.309
8819	1164.510	0.091	1164.344
8820	1164.540	0.016	1164.368
8821	1164.570	0.091	1164.398
8822	1164.600	0.052	1164.428
8823	1164.630	0.050	1164.463
8824	1164.660	0.057	1164.486
8825	1164.690	0.111	1164.521
8826	1164.720	0.103	1164.551
8827	1164.750	0.102	1164.583
8828	1164.780	0.092	1164.611
8829	1164.810	0.071	1164.641
8830	1164.840	0.061	1164.671
8831	1164.870	0.142	1164.698
8832	1164.900	0.139	1164.730
8833	1164.930	0.175	1164.764
8834	1164.960	0.153	1164.795
8835	1164.990	0.175	1164.820
8836	1165.020	0.160	1164.852
8837	1165.050	0.161	1164.880
8838	1165.080	0.223	1164.913
8839	1165.110	0.195	1164.939
8840	1165.140	0.182	1164.970
8841	1165.170	0.207	1164.999
8842	1165.200	0.197	1165.033
8843	1165.230	0.178	1165.060
8844	1165.260	0.222	1165.090
8845	1165.290	0.179	1165.123
8846	1165.320	0.185	1165.150
8847	1165.350	0.203	1165.182
8848	1165.380	0.187	1165.208
8849	1165.410	0.241	1165.239
8850	1165.440	0.238	1165.272
8851	1165.470	0.214	1165.298
8852	1165.500	0.217	1165.333
8853	1165.530	0.225	1165.364
8854	1165.560	0.176	1165.392
8855	1165.590	0.206	1165.424
8856	1165.620	0.218	1165.452
8857	1165.650	0.195	1165.481
8858	1165.680	0.174	1165.509
8859	1165.710	0.182	1165.539
8860	1165.740	0.125	1165.570
8861	1165.770	0.192	1165.601
8862	1165.800	0.155	1165.631
8863	1165.830	0.085	1165.663
8864	1165.860	0.091	1165.690
8865	1165.890	0.033	1165.723
8866	1165.920	-0.005	1165.756
8867	1165.950	-0.046	1165.780
8868	1165.980	-0.073	1165.809
8869	1166.010	-0.060	1165.841
8870	1166.040	-0.144	1165.874
8871	1166.070	-0.200	1165.898
8872	1166.100	-0.225	1165.929
8873	1166.130	-0.268	1165.963
8874	1166.160	-0.316	1165.994
8875	1166.190	-0.310	1166.024
8876	1166.220	-0.382	1166.050
8877	1166.250	-0.419	1166.077
8878	1166.280	-0.461	1166.111
8879	1166.310	-0.510	1166.140
8880	1166.340	-0.550	1166.174
8881	1166.370	-0.652	1166.199
8882	1166.400	-0.612	1166.232
8883	1166.430	-0.696	1166.259
8884	1166.460	-0.651	1166.292
8885	1166.490	-0.790	1166.323
8886	1166.520	-0.748	1166.352
8887	1166.550	-0.781	1166.381
8888	1166.580	-0.780	1166.414
8889	1166.610	-0.827	1166.443
8890	1166.640	-0.840	1166.469
8891	1166.670	-0.852	1166.499
8892	1166.700	-0.840	1166.532
8893	1166.730	-0.796	1166.559
8894	1166.760	-0.835	1166.594
8895	1166.790	-0.762	1166.617
8896	1166.820	-0.705	1166.650
8897	1166.850	-0.634	1166.682
8898	1166.880	-0.645	1166.712
8899	1166.910	-0.542	1166.740
8900	1166.940	-0.506	1166.770
8901	1166.970	-0.454	1166.803
8902	1167.000	-0.353	1166.834
8903	1167.030	-0.315	1166.861
8904	1167.060	-0.127	1166.893
8905	1167.090	-0.119	1166.921
8906	1167.120	0.030	1166.950
8907	1167.150	0.130	1166.978
8908	1167.180	0.271	1167.012
8909	1167.210	0.279	1167.037
8910	1167.240	0.414	1167.073
8911	1167.270	0.548	1167.099
8912	1167.300	0.616	1167.130
8913	1167.330	0.657	1167.156
8914	1167.360	0.744	1167.192
8915	1167.390	0.779	1167.221
8916	1167.420	0.890	1167.248
8917	1167.450	0.964	1167.280
8918	1167.480	1.088	1167.311
8919	1167.510	1.095	1167.345
8920	1167.540	1.125	1167.368
8921	1167.570	1.146	1167.402
8922	1167.600	1.203	1167.430
8923	1167.630	1.272	1167.464
8924	1167.660	1.281	1167.491
8925	1167.690	1.285	1167.518
8926	1167.720	1.307	1167.546
8927	1167.750	1.301	1167.583
8928	1167.780	1.347	1167.609
8929	1167.810	1.291	1167.640
8930	1167.840	1.320	1167.668
8931	1167.870	1.308	1167.701
8932	1167.900	1.287	1167.736
8933	1167.930	1.268	1167.757
8934	1167.960	1.202	1167.793
8935	1167.990	1.121	1167.825
8936	1168.020	1.067	1167.851
8937	1168.050	0.975	1167.880
8938	1168.080	0.918	1167.914
8939	1168.110	0.759	1167.942
8940	1168.140	0.708	1167.971
8941	1168.170	0.583	1168.003
8942	1168.200	0.499	1168.030
8943	1168.230	0.369	1168.061
8944	1168.260	0.299	1168.089
8945	1168.290	0.238	1168.121
8946	1168.320	0.076	1168.153
8947	1168.350	-0.024	1168.187
8948	1168.380	-0.179	1168.212
8949	1168.410	-0.289	1168.244
8950	1168.440	-0.440	1168.273
8951	1168.470	-0.576	1168.301
8952	1168.500	-0.736	1168.328
8953	1168.530	-0.836	1168.362
8954	1168.560	-1.010	1168.390
8955	1168.590	-1.121	1168.425
8956	1168.620	-1.128	1168.447
8957	1168.650	-1.308	1168.481
8958	1168.680	-1.401	1168.511
8959	1168.710	-1.486	1168.540
8960	1168.740	-1.536	1168.572
8961	1168.770	-1.533	1168.600
8962	1168.800	-1.592	1168.631
8963	1168.830	-1.589	1168.660
8964	1168.860	-1.645	1168.690
8965	1168.890	-1.651	1168.721
8966	1168.920	-1.737	1168.750
8967	1168.950	-1.710	1168.785
8968	1168.980	-1.683	1168.811
8969	1169.010	-1.681	1168.845
8970	1169.040	-1.686	1168.873
8971	1169.070	-1.635	1168.902
8972	1169.100	-1.634	1168.933
8973	1169.130	-1.630	1168.964
8974	1169.160	-1.560	1168.993
8975	1169.190	-1.594	1169.018
8976	1169.220	-1.549	1169.053
8977	1169.250	-1.421	1169.080
8978	1169.280	-1.373	1169.108
8979	1169.310	-1.282	1169.138
8980	1169.340	-1.263	1169.171
8981	1169.370	-1.186	1169.203
8982	1169.400	-1.034	1169.232
8983	1169.430	-0.958	1169.263
8984	1169.460	-0.820	1169.290
8985	1169.490	-0.691	1169.324
8986	1169.520	-0.534	1169.349
8987	1169.550	-0.367	1169.378
8988	1169.580	-0.300	1169.413
8989	1169.610	-0.173	1169.437
8990	1169.640	0.014	1169.472
8991	1169.670	0.188	1169.498
8992	1169.700	0.393	1169.532
8993	1169.730	0.595	1169.564
