#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
18838	1041.800	5.746	1041.516
18839	1041.850	6.626	1041.569
18840	1041.900	7.229	1041.617
18841	1041.950	7.692	1041.668
18842	1042.000	7.835	1041.720
18843	1042.050	7.977	1041.766
18844	1042.100	8.004	1041.818
18845	1042.150	7.758	1041.869
18846	1042.200	7.668	1041.920
18847	1042.250	7.494	1041.967
18848	1042.300	7.230	1042.019
18849	1042.350	7.055	1042.070
18850	1042.400	6.441	1042.115
18851	1042.450	6.142	1042.173
18852	1042.500	5.907	1042.219
18853	1042.550	5.448	1042.267
18854	1042.600	4.725	1042.314
18855	1042.650	3.649	1042.372
18856	1042.700	2.785	1042.416
18857	1042.750	1.765	1042.468
18858	1042.800	0.403	1042.515
18859	1042.850	-0.933	1042.572
18860	1042.900	-2.224	1042.618
18861	1042.950	-3.290	1042.672
18862	1043.000	-4.270	1042.719
18863	1043.050	-5.233	1042.769
18864	1043.100	-5.897	1042.815
18865	1043.150	-6.519	1042.873
18866	1043.200	-6.801	1042.918
18867	1043.250	-6.938	1042.963
18868	1043.300	-7.271	1043.015
18869	1043.350	-7.359	1043.068
18870	1043.400	-7.317	1043.117
18871	1043.450	-7.015	1043.166
18872	1043.500	-6.930	1043.215
18873	1043.550	-6.927	1043.270
18874	1043.600	-6.417	1043.320
18875	1043.650	-5.852	1043.373
18876	1043.700	-5.333	1043.420
18877	1043.750	-4.961	1043.469
18878	1043.800	-4.515	1043.517
18879	1043.850	-3.847	1043.567
18880	1043.900	-3.336	1043.619
18881	1043.950	-2.837	1043.669
18882	1044.000	-2.322	1043.718
18883	1044.050	-1.711	1043.767
18884	1044.100	-0.628	1043.817
18885	1044.150	0.338	1043.872
18886	1044.200	1.237	1043.919
18887	1044.250	2.025	1043.969
18888	1044.300	2.730	1044.020
18889	1044.350	3.686	1044.068
18890	1044.400	4.370	1044.118
18891	1044.450	4.742	1044.170
18892	1044.500	5.193	1044.217
18893	1044.550	5.501	1044.269
18894	1044.600	5.931	1044.319
18895	1044.650	6.133	1044.371
18896	1044.700	6.360	1044.417
18897	1044.750	6.530	1044.472
18898	1044.800	6.571	1044.519
18899	1044.850	6.725	1044.567
18900	1044.900	6.651	1044.620
18901	1044.950	6.262	1044.666
18902	1045.000	5.873	1044.715
18903	1045.050	5.360	1044.766
18904	1045.100	4.928	1044.817
18905	1045.150	4.460	1044.871
18906	1045.200	4.029	1044.917
18907	1045.250	3.482	1044.968
18908	1045.300	2.894	1045.015
18909	1045.350	2.433	1045.072
18910	1045.400	1.726	1045.119
18911	1045.450	0.852	1045.167
18912	1045.500	-0.128	1045.222
18913	1045.550	-0.962	1045.269
18914	1045.600	-1.579	1045.320
18915	1045.650	-2.506	1045.367
18916	1045.700	-3.348	1045.423
18917	1045.750	-4.108	1045.469
18918	1045.800	-4.577	1045.520
18919	1045.850	-5.051	1045.566
18920	1045.900	-5.746	1045.623
18921	1045.950	-6.403	1045.666
18922	1046.000	-6.675	1045.715
18923	1046.050	-6.719	1045.771
18924	1046.100	-6.855	1045.820
18925	1046.150	-7.300	1045.868
18926	1046.200	-7.510	1045.913
18927	1046.250	-7.128	1045.965
18928	1046.300	-6.803	1046.019
18929	1046.350	-6.718	1046.072
18930	1046.400	-6.617	1046.115
18931	1046.450	-6.013	1046.170
18932	1046.500	-5.108	1046.219
18933	1046.550	-4.499	1046.269
18934	1046.600	-3.944	1046.321
18935	1046.650	-3.222	1046.369
18936	1046.700	-2.044	1046.419
18937	1046.750	-0.655	1046.469
18938	1046.800	0.268	1046.519
18939	1046.850	1.139	1046.566
18940	1046.900	2.225	1046.620
18941	1046.950	3.457	1046.668
18942	1047.000	4.556	1046.716
18943	1047.050	5.190	1046.769
18944	1047.100	5.723	1046.814
18945	1047.150	6.403	1046.867
18946	1047.200	7.229	1046.917
18947	1047.250	7.752	1046.967
18948	1047.300	7.542	1047.017
18949	1047.350	7.406	1047.069
18950	1047.400	7.352	1047.119
18951	1047.450	7.232	1047.164
18952	1047.500	6.783	1047.219
18953	1047.550	6.118	1047.270
18954	1047.600	5.732	1047.319
18955	1047.650	5.551	1047.364
18956	1047.700	5.183	1047.418
18957	1047.750	4.925	1047.464
18958	1047.800	4.267	1047.520
18959	1047.850	3.619	1047.568
18960	1047.900	3.109	1047.618
18961	1047.950	2.442	1047.668
18962	1048.000	1.901	1047.718
18963	1048.050	0.999	1047.773
18964	1048.100	0.143	1047.811
18965	1048.150	-0.759	1047.869
18966	1048.200	-1.721	1047.920
18967	1048.250	-2.668	1047.966
18968	1048.300	-3.795	1048.016
18969	1048.350	-4.620	1048.072
18970	1048.400	-5.301	1048.116
18971	1048.450	-5.866	1048.171
18972	1048.500	-6.313	1048.222
18973	1048.550	-6.639	1048.269
18974	1048.600	-6.827	1048.319
18975	1048.650	-6.924	1048.368
18976	1048.700	-6.895	1048.423
18977	1048.750	-6.686	1048.467
18978	1048.800	-6.536	1048.520
18979	1048.850	-6.265	1048.571
18980	1048.900	-5.951	1048.618
18981	1048.950	-5.603	1048.670
18982	1049.000	-5.221	1048.716
18983	1049.050	-4.831	1048.772
18984	1049.100	-4.376	1048.820
18985	1049.150	-3.822	1048.865
18986	1049.200	-3.301	1048.918
18987	1049.250	-2.823	1048.971
18988	1049.300	-2.170	1049.017
18989	1049.350	-1.625	1049.070
18990	1049.400	-0.855	1049.117
18991	1049.450	-0.090	1049.168
18992	1049.500	0.925	1049.217
18993	1049.550	1.931	1049.269
18994	1049.600	2.868	1049.320
18995	1049.650	3.725	1049.371
18996	1049.700	4.392	1049.418
18997	1049.750	5.165	1049.466
18998	1049.800	5.855	1049.518
18999	1049.850	6.283	1049.567
19000	1049.900	6.787	1049.619
19001	1049.950	7.160	1049.667
19002	1050.000	7.529	1049.721
19003	1050.050	7.620	1049.770
19004	1050.100	7.571	1049.818
19005	1050.150	7.402	1049.870
19006	1050.200	7.161	1049.917
19007	1050.250	6.987	1049.968
19008	1050.300	6.297	1050.018
19009	1050.350	5.372	1050.068
19010	1050.400	4.694	1050.120
19011	1050.450	4.062	1050.168
19012	1050.500	3.324	1050.221
19013	1050.550	2.306	1050.269
19014	1050.600	1.395	1050.321
19015	1050.650	0.921	1050.369
19016	1050.700	0.277	1050.415
19017	1050.750	-0.453	1050.464
19018	1050.800	-1.432	1050.525
19019	1050.850	-2.283	1050.568
19020	1050.900	-2.906	1050.616
19021	1050.950	-3.671	1050.668
19022	1051.000	-4.583	1050.719
19023	1051.050	-5.547	1050.768
19024	1051.100	-6.154	1050.819
19025	1051.150	-6.360	1050.872
19026	1051.200	-6.701	1050.918
19027	1051.250	-7.322	1050.971
19028	1051.300	-7.587	1051.015
19029	1051.350	-7.404	1051.070
19030	1051.400	-7.064	1051.117
19031	1051.450	-7.018	1051.172
19032	1051.500	-6.866	1051.218
19033	1051.550	-6.207	1051.270
19034	1051.600	-5.516	1051.322
19035	1051.650	-4.957	1051.369
19036	1051.700	-4.547	1051.422
19037	1051.750	-3.959	1051.471
19038	1051.800	-2.873	1051.519
19039	1051.850	-1.830	1051.571
19040	1051.900	-0.993	1051.621
19041	1051.950	-0.211	1051.668
19042	1052.000	0.670	1051.717
19043	1052.050	1.521	1051.768
19044	1052.100	2.060	1051.817
19045	1052.150	2.537	1051.870
19046	1052.200	2.989	1051.918
19047	1052.250	3.491	1051.969
19048	1052.300	4.148	1052.020
19049	1052.350	4.537	1052.071
19050	1052.400	4.894	1052.119
19051	1052.450	5.185	1052.169
19052	1052.500	5.519	1052.218
19053	1052.550	5.932	1052.266
19054	1052.600	6.132	1052.321
19055	1052.650	6.162	1052.367
19056	1052.700	5.973	1052.420
19057	1052.750	5.800	1052.469
19058	1052.800	5.622	1052.517
19059	1052.850	5.284	1052.573
19060	1052.900	4.845	1052.621
19061	1052.950	4.430	1052.669
19062	1053.000	4.094	1052.715
19063	1053.050	3.832	1052.768
19064	1053.100	3.184	1052.820
19065	1053.150	2.562	1052.867
19066	1053.200	2.089	1052.915
19067	1053.250	1.701	1052.970
19068	1053.300	1.171	1053.017
19069	1053.350	0.452	1053.066
19070	1053.400	-0.312	1053.119
19071	1053.450	-0.811	1053.167
19072	1053.500	-1.365	1053.221
19073	1053.550	-2.131	1053.269
19074	1053.600	-3.141	1053.317
19075	1053.650	-3.719	1053.368
19076	1053.700	-3.993	1053.417
19077	1053.750	-4.290	1053.466
19078	1053.800	-4.695	1053.517
19079	1053.850	-5.258	1053.566
19080	1053.900	-5.491	1053.619
19081	1053.950	-5.610	1053.669
19082	1054.000	-5.833	1053.724
19083	1054.050	-6.302	1053.767
19084	1054.100	-6.745	1053.817
19085	1054.150	-6.594	1053.869
19086	1054.200	-6.270	1053.916
19087	1054.250	-5.924	1053.967
19088	1054.300	-6.197	1054.021
19089	1054.350	-6.089	1054.069
19090	1054.400	-5.344	1054.117
19091	1054.450	-4.325	1054.165
19092	1054.500	-3.619	1054.224
19093	1054.550	-3.167	1054.269
19094	1054.600	-2.565	1054.319
19095	1054.650	-1.155	1054.365
19096	1054.700	-0.047	1054.419
19097	1054.750	0.622	1054.469
19098	1054.800	1.143	1054.521
19099	1054.850	2.086	1054.569
19100	1054.900	3.585	1054.621
19101	1054.950	4.558	1054.670
19102	1055.000	4.981	1054.721
19103	1055.050	5.451	1054.768
19104	1055.100	6.343	1054.816
19105	1055.150	7.301	1054.868
19106	1055.200	7.489	1054.918
19107	1055.250	7.405	1054.968
19108	1055.300	7.483	1055.017
19109	1055.350	7.628	1055.066
19110	1055.400	7.793	1055.121
19111	1055.450	7.284	1055.166
19112	1055.500	6.602	1055.215
19113	1055.550	6.064	1055.267
19114	1055.600	5.592	1055.312
19115	1055.650	5.180	1055.368
19116	1055.700	4.311	1055.419
19117	1055.750	3.355	1055.468
19118	1055.800	2.760	1055.516
19119	1055.850	1.977	1055.568
19120	1055.900	1.059	1055.618
19121	1055.950	-0.030	1055.665
19122	1056.000	-0.918	1055.720
19123	1056.050	-1.478	1055.770
19124	1056.100	-2.179	1055.818
19125	1056.150	-2.871	1055.865
19126	1056.200	-3.526	1055.919
19127	1056.250	-4.325	1055.969
19128	1056.300	-4.761	1056.015
19129	1056.350	-5.312	1056.068
19130	1056.400	-5.657	1056.118
19131	1056.450	-5.969	1056.169
19132	1056.500	-6.373	1056.219
19133	1056.550	-6.485	1056.269
19134	1056.600	-6.791	1056.316
19135	1056.650	-6.833	1056.372
19136	1056.700	-6.840	1056.419
19137	1056.750	-6.817	1056.464
19138	1056.800	-6.498	1056.523
19139	1056.850	-6.068	1056.567
19140	1056.900	-5.403	1056.619
19141	1056.950	-4.606	1056.670
19142	1057.000	-3.936	1056.718
19143	1057.050	-3.154	1056.765
19144	1057.100	-2.337	1056.815
19145	1057.150	-1.559	1056.867
19146	1057.200	-0.720	1056.920
19147	1057.250	-0.170	1056.969
19148	1057.300	0.393	1057.019
19149	1057.350	0.995	1057.068
19150	1057.400	1.720	1057.122
19151	1057.450	2.248	1057.171
19152	1057.500	2.680	1057.217
19153	1057.550	3.183	1057.270
19154	1057.600	3.651	1057.316
19155	1057.650	4.126	1057.367
19156	1057.700	4.571	1057.420
19157	1057.750	4.873	1057.468
19158	1057.800	5.183	1057.515
19159	1057.850	5.535	1057.571
19160	1057.900	5.827	1057.616
19161	1057.950	6.060	1057.667
19162	1058.000	6.127	1057.718
19163	1058.050	6.213	1057.767
19164	1058.100	6.318	1057.818
19165	1058.150	6.267	1057.868
19166	1058.200	6.181	1057.920
19167	1058.250	5.795	1057.967
19168	1058.300	5.442	1058.018
19169	1058.350	4.928	1058.064
19170	1058.400	4.323	1058.120
19171	1058.450	3.745	1058.170
19172	1058.500	2.775	1058.217
19173	1058.550	1.915	1058.270
19174	1058.600	1.000	1058.316
19175	1058.650	0.166	1058.367
19176	1058.700	-0.757	1058.417
19177	1058.750	-1.785	1058.468
19178	1058.800	-2.768	1058.517
19179	1058.850	-3.586	1058.571
19180	1058.900	-4.341	1058.614
19181	1058.950	-5.067	1058.673
19182	1059.000	-5.993	1058.719
19183	1059.050	-6.592	1058.771
19184	1059.100	-6.781	1058.819
19185	1059.150	-6.907	1058.870
19186	1059.200	-7.291	1058.918
19187	1059.250	-7.558	1058.969
19188	1059.300	-7.168	1059.016
19189	1059.350	-6.720	1059.067
19190	1059.400	-6.678	1059.123
19191	1059.450	-6.504	1059.171
19192	1059.500	-6.016	1059.222
19193	1059.550	-5.147	1059.270
19194	1059.600	-4.539	1059.320
19195	1059.650	-4.132	1059.369
19196	1059.700	-3.410	1059.421
19197	1059.750	-2.418	1059.470
19198	1059.800	-1.581	1059.515
19199	1059.850	-0.992	1059.569
19200	1059.900	-0.331	1059.619
19201	1059.950	0.579	1059.666
19202	1060.000	1.462	1059.717
19203	1060.050	2.084	1059.767
19204	1060.100	2.653	1059.818
19205	1060.150	3.353	1059.869
19206	1060.200	4.194	1059.918
19207	1060.250	4.785	1059.969
19208	1060.300	5.136	1060.016
19209	1060.350	5.619	1060.069
19210	1060.400	6.132	1060.122
19211	1060.450	6.359	1060.169
19212	1060.500	6.340	1060.218
19213	1060.550	6.155	1060.269
19214	1060.600	6.182	1060.317
19215	1060.650	6.169	1060.370
19216	1060.700	5.996	1060.416
19217	1060.750	5.653	1060.468
19218	1060.800	5.206	1060.516
19219	1060.850	4.991	1060.564
19220	1060.900	4.697	1060.617
19221	1060.950	4.256	1060.669
19222	1061.000	3.541	1060.722
19223	1061.050	2.951	1060.773
19224	1061.100	2.466	1060.821
19225	1061.150	2.068	1060.870
19226	1061.200	1.389	1060.919
19227	1061.250	0.481	1060.969
19228	1061.300	-0.266	1061.019
19229	1061.350	-0.908	1061.067
19230	1061.400	-1.578	1061.119
19231	1061.450	-2.352	1061.165
19232	1061.500	-3.163	1061.221
19233	1061.550	-3.960	1061.270
19234	1061.600	-4.492	1061.319
19235	1061.650	-5.023	1061.367
19236	1061.700	-5.652	1061.422
19237	1061.750	-6.432	1061.468
19238	1061.800	-6.830	1061.514
19239	1061.850	-6.882	1061.569
19240	1061.900	-6.810	1061.619
19241	1061.950	-7.054	1061.667
19242	1062.000	-7.362	1061.717
19243	1062.050	-7.159	1061.771
19244	1062.100	-6.574	1061.820
19245	1062.150	-6.076	1061.866
19246	1062.200	-5.855	1061.918
19247	1062.250	-5.521	1061.970
19248	1062.300	-4.458	1062.016
19249	1062.350	-3.250	1062.073
19250	1062.400	-2.452	1062.120
19251	1062.450	-2.111	1062.169
19252	1062.500	-1.849	1062.214
19253	1062.550	-0.709	1062.274
19254	1062.600	0.534	1062.318
19255	1062.650	1.190	1062.368
19256	1062.700	1.623	1062.415
19257	1062.750	2.366	1062.468
19258	1062.800	3.759	1062.518
19259	1062.850	4.724	1062.569
19260	1062.900	5.042	1062.618
19261	1062.950	5.355	1062.666
19262	1063.000	6.128	1062.716
19263	1063.050	7.236	1062.770
19264	1063.100	7.831	1062.820
19265	1063.150	7.673	1062.867
19266	1063.200	7.763	1062.923
19267	1063.250	8.047	1062.971
19268	1063.300	8.244	1063.017
19269	1063.350	7.803	1063.070
19270	1063.400	7.013	1063.120
19271	1063.450	6.492	1063.169
19272	1063.500	6.157	1063.216
19273	1063.550	5.649	1063.266
19274	1063.600	4.558	1063.319
19275	1063.650	3.348	1063.368
19276	1063.700	2.725	1063.421
19277	1063.750	1.868	1063.465
19278	1063.800	0.631	1063.519
19279	1063.850	-0.600	1063.568
19280	1063.900	-1.583	1063.623
19281	1063.950	-2.168	1063.670
19282	1064.000	-3.155	1063.717
19283	1064.050	-4.264	1063.765
19284	1064.100	-5.005	1063.819
19285	1064.150	-5.524	1063.869
19286	1064.200	-5.925	1063.919
19287	1064.250	-6.525	1063.963
19288	1064.300	-6.951	1064.016
19289	1064.350	-6.950	1064.069
19290	1064.400	-6.988	1064.119
19291	1064.450	-6.974	1064.168
19292	1064.500	-7.007	1064.222
19293	1064.550	-6.769	1064.267
19294	1064.600	-6.392	1064.318
19295	1064.650	-6.229	1064.368
19296	1064.700	-5.988	1064.418
19297	1064.750	-5.686	1064.469
19298	1064.800	-5.176	1064.523
19299	1064.850	-4.530	1064.572
19300	1064.900	-3.926	1064.617
19301	1064.950	-3.144	1064.666
19302	1065.000	-2.314	1064.719
19303	1065.050	-1.439	1064.768
19304	1065.100	-0.550	1064.820
19305	1065.150	0.176	1064.868
19306	1065.200	0.944	1064.917
19307	1065.250	1.650	1064.971
19308	1065.300	2.478	1065.019
19309	1065.350	3.369	1065.069
19310	1065.400	4.151	1065.118
19311	1065.450	4.792	1065.171
19312	1065.500	5.382	1065.219
19313	1065.550	6.021	1065.268
19314	1065.600	6.360	1065.320
19315	1065.650	6.339	1065.370
19316	1065.700	6.255	1065.417
19317	1065.750	6.266	1065.468
19318	1065.800	6.390	1065.517
19319	1065.850	6.366	1065.571
19320	1065.900	6.180	1065.619
19321	1065.950	5.937	1065.667
19322	1066.000	5.867	1065.718
19323	1066.050	5.652	1065.765
19324	1066.100	5.372	1065.818
19325	1066.150	4.794	1065.872
19326	1066.200	4.273	1065.916
19327	1066.250	3.811	1065.967
19328	1066.300	3.099	1066.020
19329	1066.350	2.411	1066.068
19330	1066.400	1.459	1066.123
19331	1066.450	0.669	1066.168
19332	1066.500	-0.069	1066.217
19333	1066.550	-1.009	1066.268
19334	1066.600	-1.924	1066.319
19335	1066.650	-2.773	1066.366
19336	1066.700	-3.555	1066.415
19337	1066.750	-4.341	1066.471
19338	1066.800	-5.111	1066.519
19339	1066.850	-5.773	1066.568
19340	1066.900	-6.369	1066.617
19341	1066.950	-6.697	1066.667
19342	1067.000	-7.000	1066.723
19343	1067.050	-7.127	1066.768
19344	1067.100	-7.263	1066.820
19345	1067.150	-7.274	1066.867
19346	1067.200	-7.062	1066.919
19347	1067.250	-6.797	1066.971
19348	1067.300	-6.493	1067.020
19349	1067.350	-6.188	1067.069
19350	1067.400	-5.748	1067.118
19351	1067.450	-5.142	1067.173
19352	1067.500	-4.427	1067.218
19353	1067.550	-3.616	1067.271
19354	1067.600	-2.924	1067.317
19355	1067.650	-2.038	1067.370
19356	1067.700	-0.868	1067.421
19357	1067.750	0.242	1067.466
19358	1067.800	1.105	1067.516
19359	1067.850	1.760	1067.564
19360	1067.900	2.567	1067.619
19361	1067.950	3.344	1067.670
19362	1068.000	3.823	1067.718
19363	1068.050	4.352	1067.767
19364	1068.100	5.001	1067.819
19365	1068.150	5.588	1067.867
19366	1068.200	5.910	1067.915
19367	1068.250	6.273	1067.969
19368	1068.300	6.684	1068.018
19369	1068.350	7.091	1068.067
19370	1068.400	7.213	1068.123
19371	1068.450	7.051	1068.168
19372	1068.500	7.047	1068.221
19373	1068.550	7.037	1068.267
19374	1068.600	6.706	1068.322
19375	1068.650	6.062	1068.368
19376	1068.700	5.305	1068.418
19377	1068.750	4.694	1068.470
19378	1068.800	4.181	1068.522
19379	1068.850	3.409	1068.571
19380	1068.900	2.368	1068.619
19381	1068.950	1.617	1068.666
19382	1069.000	1.039	1068.719
19383	1069.050	0.323	1068.772
19384	1069.100	-0.628	1068.819
19385	1069.150	-1.750	1068.868
19386	1069.200	-2.464	1068.918
19387	1069.250	-2.969	1068.967
19388	1069.300	-3.753	1069.017
19389	1069.350	-4.711	1069.066
19390	1069.400	-5.427	1069.118
19391	1069.450	-5.721	1069.169
19392	1069.500	-5.955	1069.214
19393	1069.550	-6.416	1069.268
19394	1069.600	-6.829	1069.317
19395	1069.650	-6.962	1069.371
19396	1069.700	-6.773	1069.415
19397	1069.750	-6.687	1069.472
19398	1069.800	-6.699	1069.520
19399	1069.850	-6.596	1069.573
19400	1069.900	-6.320	1069.617
19401	1069.950	-5.812	1069.669
19402	1070.000	-5.172	1069.719
19403	1070.050	-4.531	1069.769
19404	1070.100	-3.846	1069.816
19405	1070.150	-3.260	1069.867
19406	1070.200	-2.363	1069.920
19407	1070.250	-1.489	1069.967
19408	1070.300	-0.868	1070.019
19409	1070.350	-0.422	1070.069
19410	1070.400	0.208	1070.115
19411	1070.450	1.316	1070.170
19412	1070.500	2.301	1070.218
19413	1070.550	2.820	1070.268
19414	1070.600	3.329	1070.320
19415	1070.650	4.088	1070.367
19416	1070.700	5.151	1070.419
19417	1070.750	5.831	1070.469
19418	1070.800	5.816	1070.517
19419	1070.850	5.979	1070.572
19420	1070.900	6.276	1070.619
19421	1070.950	6.808	1070.668
19422	1071.000	6.758	1070.721
19423	1071.050	6.288	1070.769
19424	1071.100	6.204	1070.817
19425	1071.150	6.359	1070.865
19426	1071.200	6.638	1070.918
19427	1071.250	6.298	1070.969
19428	1071.300	5.629	1071.017
19429	1071.350	5.358	1071.070
19430	1071.400	5.173	1071.119
19431	1071.450	4.633	1071.164
19432	1071.500	3.526	1071.222
19433	1071.550	2.375	1071.262
19434	1071.600	1.682	1071.321
19435	1071.650	0.732	1071.367
19436	1071.700	-0.511	1071.419
19437	1071.750	-1.763	1071.466
19438	1071.800	-2.909	1071.519
19439	1071.850	-3.536	1071.566
19440	1071.900	-4.350	1071.619
19441	1071.950	-5.332	1071.664
19442	1072.000	-6.002	1071.717
19443	1072.050	-6.502	1071.771
19444	1072.100	-6.730	1071.818
19445	1072.150	-7.064	1071.869
19446	1072.200	-7.375	1071.919
19447	1072.250	-7.416	1071.966
19448	1072.300	-7.318	1072.018
19449	1072.350	-6.996	1072.069
19450	1072.400	-6.770	1072.116
19451	1072.450	-6.410	1072.168
19452	1072.500	-5.804	1072.220
19453	1072.550	-5.225	1072.266
19454	1072.600	-4.543	1072.319
19455	1072.650	-4.002	1072.370
19456	1072.700	-3.275	1072.426
19457	1072.750	-2.365	1072.470
19458	1072.800	-1.609	1072.520
19459	1072.850	-0.986	1072.571
19460	1072.900	-0.339	1072.616
19461	1072.950	0.439	1072.670
19462	1073.000	1.147	1072.716
19463	1073.050	1.718	1072.768
19464	1073.100	2.288	1072.819
19465	1073.150	2.882	1072.869
19466	1073.200	3.607	1072.918
19467	1073.250	4.232	1072.968
19468	1073.300	4.638	1073.017
19469	1073.350	4.993	1073.066
