Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
4258	412.850	89.095	412.726
4259	412.900	77.893	412.775
4260	412.950	80.687	412.824
4261	413.000	81.793	412.874
4262	413.050	75.855	412.923
4263	413.100	57.694	412.972
4264	413.150	28.642	413.022
4265	413.200	8.792	413.073
4266	413.250	6.126	413.123
4267	413.300	5.387	413.172
4268	413.350	-18.664	413.222
4269	413.400	-42.806	413.278
4270	413.450	-47.631	413.323
4271	413.500	-46.254	413.372
4272	413.550	-49.775	413.422
4273	413.600	-73.986	413.474
4274	413.650	-99.356	413.523
4275	413.700	-102.484	413.576
4276	413.750	-92.062	413.624
4277	413.800	-89.253	413.674
4278	413.850	-103.893	413.719
4279	413.900	-110.623	413.773
4280	413.950	-98.126	413.818
4281	414.000	-89.083	413.872
4282	414.050	-87.597	413.923
4283	414.100	-94.537	413.972
4284	414.150	-96.033	414.019
4285	414.200	-83.397	414.072
4286	414.250	-65.105	414.123
4287	414.300	-49.817	414.169
4288	414.350	-42.636	414.222
4289	414.400	-32.608	414.275
4290	414.450	-15.132	414.320
4291	414.500	-1.382	414.376
4292	414.550	8.147	414.425
4293	414.600	13.956	414.473
4294	414.650	20.801	414.519
4295	414.700	41.222	414.573
4296	414.750	60.828	414.625
4297	414.800	64.037	414.672
4298	414.850	55.045	414.723
4299	414.900	57.549	414.773
4300	414.950	73.620	414.820
4301	415.000	76.465	414.872
4302	415.050	71.527	414.920
4303	415.100	64.381	414.973
4304	415.150	58.636	415.023
4305	415.200	56.547	415.074
4306	415.250	54.275	415.126
4307	415.300	47.659	415.171
4308	415.350	42.824	415.226
4309	415.400	52.131	415.275
4310	415.450	66.125	415.323
4311	415.500	68.536	415.372
4312	415.550	58.112	415.423
4313	415.600	50.688	415.477
4314	415.650	47.544	415.523
4315	415.700	45.294	415.575
4316	415.750	39.352	415.624
4317	415.800	32.538	415.672
4318	415.850	32.572	415.726
4319	415.900	43.542	415.774
4320	415.950	47.178	415.819
4321	416.000	27.391	415.878
4322	416.050	-2.937	415.925
4323	416.100	-24.518	415.975
4324	416.150	-33.908	416.020
4325	416.200	-33.209	416.069
4326	416.250	-33.036	416.121
4327	416.300	-36.437	416.172
4328	416.350	-40.126	416.221
4329	416.400	-45.214	416.272
4330	416.450	-65.069	416.324
4331	416.500	-97.310	416.369
4332	416.550	-117.812	416.419
4333	416.600	-118.534	416.471
4334	416.650	-104.784	416.523
4335	416.700	-93.687	416.574
4336	416.750	-87.059	416.626
4337	416.800	-86.806	416.673
4338	416.850	-91.389	416.728
4339	416.900	-100.931	416.776
4340	416.950	-100.968	416.823
4341	417.000	-82.647	416.873
4342	417.050	-54.397	416.922
4343	417.100	-31.335	416.973
4344	417.150	-14.780	417.022
4345	417.200	-2.133	417.075
4346	417.250	4.338	417.123
4347	417.300	7.972	417.178
4348	417.350	13.935	417.223
4349	417.400	22.345	417.275
4350	417.450	37.310	417.326
4351	417.500	60.475	417.374
4352	417.550	74.048	417.424
4353	417.600	71.947	417.472
4354	417.650	74.431	417.524
4355	417.700	79.147	417.570
4356	417.750	79.539	417.625
4357	417.800	80.011	417.671
4358	417.850	79.339	417.722
4359	417.900	79.549	417.772
4360	417.950	92.052	417.821
4361	418.000	109.913	417.871
4362	418.050	99.977	417.926
4363	418.100	78.473	417.975
4364	418.150	73.733	418.021
4365	418.200	73.531	418.073
4366	418.250	63.005	418.120
4367	418.300	47.040	418.171
4368	418.350	34.162	418.219
4369	418.400	34.360	418.272
4370	418.450	40.499	418.325
4371	418.500	29.795	418.377
4372	418.550	0.385	418.421
4373	418.600	-29.931	418.476
4374	418.650	-42.767	418.522
4375	418.700	-50.881	418.574
4376	418.750	-56.007	418.619
4377	418.800	-52.607	418.672
4378	418.850	-47.706	418.725
4379	418.900	-43.066	418.771
4380	418.950	-41.913	418.826
4381	419.000	-58.768	418.876
4382	419.050	-85.429	418.921
4383	419.100	-97.063	418.973
4384	419.150	-89.724	419.024
4385	419.200	-71.988	419.073
4386	419.250	-59.314	419.124
4387	419.300	-51.913	419.173
4388	419.350	-48.434	419.224
4389	419.400	-50.250	419.276
4390	419.450	-55.977	419.320
4391	419.500	-66.992	419.370
4392	419.550	-78.021	419.423
4393	419.600	-71.720	419.476
4394	419.650	-51.614	419.523
4395	419.700	-34.517	419.575
4396	419.750	-26.598	419.622
4397	419.800	-22.742	419.672
4398	419.850	-15.110	419.721
4399	419.900	-5.650	419.774
4400	419.950	-4.099	419.826
4401	420.000	-6.892	419.875
4402	420.050	-3.960	419.921
4403	420.100	14.585	419.970
4404	420.150	41.531	420.022
4405	420.200	60.903	420.070
4406	420.250	69.526	420.127
4407	420.300	71.979	420.170
4408	420.350	70.276	420.225
4409	420.400	67.381	420.274
4410	420.450	62.268	420.321
4411	420.500	55.946	420.374
4412	420.550	56.729	420.424
4413	420.600	76.610	420.471
4414	420.650	96.961	420.523
4415	420.700	104.717	420.575
4416	420.750	106.551	420.623
4417	420.800	92.049	420.671
4418	420.850	68.820	420.726
4419	420.900	49.113	420.773
4420	420.950	41.195	420.821
4421	421.000	36.163	420.874
4422	421.050	36.274	420.920
4423	421.100	57.380	420.970
4424	421.150	53.528	421.022
4425	421.200	32.795	421.072
4426	421.250	18.162	421.123
4427	421.300	-7.637	421.175
4428	421.350	-35.773	421.223
4429	421.400	-58.551	421.274
4430	421.450	-70.841	421.322
4431	421.500	-70.901	421.372
4432	421.550	-52.504	421.424
4433	421.600	-44.119	421.476
4434	421.650	-63.755	421.524
4435	421.700	-81.145	421.573
4436	421.750	-89.936	421.623
4437	421.800	-105.710	421.676
4438	421.850	-117.298	421.722
4439	421.900	-107.623	421.769
4440	421.950	-87.561	421.820
4441	422.000	-66.718	421.871
4442	422.050	-53.208	421.927
4443	422.100	-53.771	421.977
4444	422.150	-67.654	422.026
4445	422.200	-67.947	422.071
4446	422.250	-56.176	422.123
4447	422.300	-51.209	422.175
4448	422.350	-45.198	422.220
4449	422.400	-25.355	422.271
4450	422.450	1.543	422.321
4451	422.500	22.776	422.377
4452	422.550	29.386	422.423
4453	422.600	21.614	422.478
4454	422.650	11.919	422.523
4455	422.700	21.258	422.576
4456	422.750	36.241	422.624
4457	422.800	47.744	422.671
4458	422.850	62.238	422.726
4459	422.900	76.430	422.773
4460	422.950	89.851	422.823
4461	423.000	91.242	422.875
4462	423.050	81.890	422.923
4463	423.100	71.303	422.972
4464	423.150	68.118	423.024
4465	423.200	73.408	423.070
4466	423.250	71.974	423.121
4467	423.300	65.877	423.172
4468	423.350	62.378	423.227
4469	423.400	61.571	423.273
4470	423.450	58.676	423.323
4471	423.500	43.032	423.374
4472	423.550	24.763	423.425
4473	423.600	13.092	423.472
4474	423.650	9.529	423.521
4475	423.700	7.291	423.574
4476	423.750	2.032	423.622
4477	423.800	-0.870	423.674
4478	423.850	-3.276	423.722
4479	423.900	-5.179	423.771
4480	423.950	-5.600	423.821
4481	424.000	-10.326	423.871
4482	424.050	-21.039	423.924
4483	424.100	-26.375	423.973
4484	424.150	-22.125	424.021
4485	424.200	-25.224	424.073
4486	424.250	-39.701	424.124
4487	424.300	-51.800	424.172
4488	424.350	-57.164	424.224
4489	424.400	-56.297	424.274
4490	424.450	-55.837	424.324
4491	424.500	-60.306	424.373
4492	424.550	-66.821	424.425
4493	424.600	-69.337	424.472
4494	424.650	-67.318	424.522
4495	424.700	-74.152	424.578
4496	424.750	-81.160	424.624
4497	424.800	-74.732	424.674
4498	424.850	-60.362	424.723
4499	424.900	-48.077	424.775
4500	424.950	-46.103	424.822
4501	425.000	-48.271	424.871
4502	425.050	-50.688	424.923
4503	425.100	-43.065	424.972
4504	425.150	-29.149	425.021
4505	425.200	-15.447	425.075
4506	425.250	10.170	425.119
4507	425.300	35.933	425.172
4508	425.350	45.767	425.219
4509	425.400	44.970	425.271
4510	425.450	41.596	425.324
4511	425.500	46.518	425.368
4512	425.550	54.596	425.423
4513	425.600	55.988	425.475
4514	425.650	58.066	425.523
4515	425.700	69.098	425.570
4516	425.750	89.541	425.625
4517	425.800	92.699	425.673
4518	425.850	78.973	425.726
4519	425.900	70.877	425.770
4520	425.950	64.347	425.825
4521	426.000	60.379	425.872
4522	426.050	61.696	425.922
4523	426.100	64.449	425.977
4524	426.150	63.363	426.020
4525	426.200	66.957	426.075
4526	426.250	65.763	426.122
4527	426.300	44.761	426.171
4528	426.350	21.139	426.220
4529	426.400	10.123	426.274
4530	426.450	3.000	426.326
4531	426.500	-3.264	426.374
4532	426.550	-7.063	426.420
4533	426.600	-12.354	426.472
4534	426.650	-18.017	426.524
4535	426.700	-20.474	426.571
4536	426.750	-27.315	426.623
4537	426.800	-64.124	426.674
4538	426.850	-92.278	426.723
4539	426.900	-79.913	426.772
4540	426.950	-66.926	426.825
4541	427.000	-62.898	426.875
4542	427.050	-61.313	426.924
4543	427.100	-65.734	426.973
4544	427.150	-69.700	427.024
4545	427.200	-62.219	427.071
4546	427.250	-58.852	427.121
4547	427.300	-68.954	427.175
4548	427.350	-74.366	427.224
4549	427.400	-60.913	427.275
4550	427.450	-44.424	427.321
4551	427.500	-32.924	427.376
4552	427.550	-23.326	427.421
4553	427.600	-22.802	427.472
4554	427.650	-22.774	427.522
4555	427.700	-17.707	427.568
4556	427.750	-15.221	427.623
4557	427.800	-16.073	427.676
4558	427.850	-14.124	427.723
4559	427.900	0.330	427.777
4560	427.950	18.316	427.821
4561	428.000	25.850	427.872
4562	428.050	26.450	427.923
4563	428.100	26.506	427.973
4564	428.150	28.983	428.023
4565	428.200	37.855	428.077
4566	428.250	44.203	428.122
4567	428.300	39.756	428.173
4568	428.350	40.739	428.227
4569	428.400	67.720	428.271
4570	428.450	86.997	428.323
4571	428.500	86.885	428.370
4572	428.550	79.175	428.423
4573	428.600	68.458	428.471
4574	428.650	57.783	428.526
4575	428.700	51.954	428.574
4576	428.750	49.240	428.625
4577	428.800	44.986	428.672
4578	428.850	50.887	428.723
4579	428.900	72.265	428.772
4580	428.950	73.880	428.825
4581	429.000	54.203	428.872
4582	429.050	30.076	428.923
4583	429.100	9.871	428.976
4584	429.150	-3.833	429.025
4585	429.200	-6.771	429.069
4586	429.250	-1.096	429.122
4587	429.300	2.986	429.172
4588	429.350	8.053	429.223
4589	429.400	5.696	429.274
4590	429.450	-27.394	429.318
4591	429.500	-57.863	429.374
4592	429.550	-79.336	429.425
4593	429.600	-92.900	429.472
4594	429.650	-90.230	429.522
4595	429.700	-83.319	429.571
4596	429.750	-73.931	429.624
4597	429.800	-64.489	429.674
4598	429.850	-63.734	429.724
4599	429.900	-78.065	429.770
4600	429.950	-96.166	429.824
4601	430.000	-102.382	429.877
4602	430.050	-104.933	429.924
4603	430.100	-95.648	429.969
4604	430.150	-66.753	430.020
4605	430.200	-37.402	430.075
4606	430.250	-20.158	430.125
4607	430.300	-9.709	430.174
4608	430.350	-11.534	430.221
4609	430.400	-17.227	430.272
4610	430.450	-10.989	430.323
4611	430.500	5.181	430.375
4612	430.550	17.676	430.422
4613	430.600	28.891	430.468
4614	430.650	44.947	430.524
4615	430.700	60.781	430.572
4616	430.750	67.585	430.621
4617	430.800	67.710	430.674
4618	430.850	58.686	430.721
4619	430.900	52.719	430.774
4620	430.950	57.516	430.824
4621	431.000	63.619	430.873
4622	431.050	68.705	430.923
4623	431.100	78.196	430.974
4624	431.150	86.938	431.025
4625	431.200	87.091	431.074
4626	431.250	73.297	431.122
4627	431.300	53.294	431.174
4628	431.350	41.347	431.226
4629	431.400	37.295	431.275
4630	431.450	40.815	431.323
4631	431.500	41.981	431.369
4632	431.550	34.510	431.420
4633	431.600	25.908	431.473
4634	431.650	17.189	431.519
4635	431.700	6.658	431.573
4636	431.750	-6.715	431.625
4637	431.800	-20.237	431.676
4638	431.850	-24.994	431.723
4639	431.900	-22.782	431.775
4640	431.950	-23.538	431.823
4641	432.000	-33.940	431.872
4642	432.050	-39.999	431.921
4643	432.100	-39.914	431.973
4644	432.150	-40.112	432.024
4645	432.200	-44.933	432.077
4646	432.250	-53.323	432.124
4647	432.300	-57.080	432.171
4648	432.350	-53.714	432.224
4649	432.400	-49.703	432.273
4650	432.450	-48.177	432.322
4651	432.500	-51.085	432.375
4652	432.550	-51.296	432.425
4653	432.600	-46.948	432.472
4654	432.650	-42.697	432.525
4655	432.700	-39.600	432.573
4656	432.750	-39.100	432.621
4657	432.800	-42.248	432.672
4658	432.850	-40.699	432.723
4659	432.900	-32.406	432.770
4660	432.950	-30.805	432.822
4661	433.000	-39.517	432.871
4662	433.050	-34.615	432.923
4663	433.100	-15.295	432.974
4664	433.150	-3.078	433.025
4665	433.200	1.470	433.074
4666	433.250	1.980	433.122
4667	433.300	4.186	433.173
4668	433.350	13.330	433.224
4669	433.400	24.477	433.270
4670	433.450	26.779	433.321
4671	433.500	27.718	433.372
4672	433.550	48.313	433.425
4673	433.600	64.769	433.472
4674	433.650	65.452	433.525
4675	433.700	61.359	433.580
4676	433.750	60.210	433.623
4677	433.800	64.751	433.673
4678	433.850	68.955	433.721
4679	433.900	70.402	433.773
4680	433.950	60.851	433.824
4681	434.000	56.388	433.875
4682	434.050	76.554	433.923
4683	434.100	79.744	433.973
4684	434.150	61.546	434.024
4685	434.200	48.910	434.071
4686	434.250	42.309	434.124
4687	434.300	35.863	434.174
4688	434.350	25.358	434.222
4689	434.400	17.207	434.272
4690	434.450	4.654	434.322
4691	434.500	-3.070	434.371
4692	434.550	5.274	434.422
4693	434.600	-0.486	434.474
4694	434.650	-25.464	434.524
4695	434.700	-40.443	434.572
4696	434.750	-48.418	434.620
4697	434.800	-52.565	434.675
4698	434.850	-62.549	434.724
4699	434.900	-72.097	434.778
4700	434.950	-72.174	434.823
4701	435.000	-66.798	434.871
4702	435.050	-64.491	434.921
4703	435.100	-83.079	434.969
4704	435.150	-96.911	435.021
4705	435.200	-82.621	435.073
4706	435.250	-70.287	435.124
4707	435.300	-60.337	435.171
4708	435.350	-55.669	435.223
4709	435.400	-51.335	435.273
4710	435.450	-39.707	435.322
4711	435.500	-30.736	435.376
4712	435.550	-28.506	435.423
4713	435.600	-25.161	435.471
4714	435.650	-18.126	435.523
4715	435.700	-7.202	435.572
4716	435.750	-0.011	435.630
4717	435.800	5.719	435.676
4718	435.850	8.078	435.724
4719	435.900	12.797	435.773
4720	435.950	26.587	435.821
4721	436.000	41.328	435.872
4722	436.050	43.853	435.921
4723	436.100	44.649	435.970
4724	436.150	54.751	436.024
4725	436.200	66.059	436.076
4726	436.250	64.130	436.127
4727	436.300	57.838	436.175
4728	436.350	56.659	436.219
4729	436.400	58.881	436.271
4730	436.450	63.936	436.322
4731	436.500	60.512	436.374
4732	436.550	48.577	436.421
4733	436.600	42.905	436.475
4734	436.650	47.401	436.524
4735	436.700	48.594	436.574
4736	436.750	40.484	436.624
4737	436.800	35.857	436.672
4738	436.850	35.628	436.723
4739	436.900	32.026	436.772
4740	436.950	26.805	436.824
4741	437.000	17.908	436.871
4742	437.050	10.247	436.925
4743	437.100	13.424	436.972
4744	437.150	22.274	437.023
4745	437.200	14.067	437.070
4746	437.250	-10.560	437.126
4747	437.300	-26.029	437.171
4748	437.350	-32.302	437.225
4749	437.400	-33.963	437.269
4750	437.450	-33.237	437.320
4751	437.500	-36.543	437.376
4752	437.550	-44.040	437.423
4753	437.600	-46.537	437.472
4754	437.650	-53.335	437.526
4755	437.700	-71.296	437.575
4756	437.750	-85.333	437.622
4757	437.800	-83.389	437.674
4758	437.850	-76.693	437.723
4759	437.900	-72.114	437.771
4760	437.950	-66.640	437.822
4761	438.000	-65.202	437.873
4762	438.050	-61.529	437.925
4763	438.100	-58.313	437.970
4764	438.150	-64.857	438.023
4765	438.200	-70.714	438.069
4766	438.250	-58.118	438.124
4767	438.300	-31.589	438.169
4768	438.350	-9.015	438.225
4769	438.400	6.539	438.274
4770	438.450	19.098	438.324
4771	438.500	24.368	438.375
4772	438.550	23.907	438.422
4773	438.600	23.256	438.474
4774	438.650	28.664	438.519
4775	438.700	51.299	438.574
4776	438.750	75.197	438.626
4777	438.800	83.126	438.673
4778	438.850	83.809	438.727
4779	438.900	76.482	438.771
4780	438.950	68.762	438.823
4781	439.000	62.815	438.872
4782	439.050	57.027	438.923
4783	439.100	55.857	438.973
4784	439.150	64.795	439.019
4785	439.200	75.587	439.074
4786	439.250	69.819	439.125
4787	439.300	55.199	439.176
4788	439.350	47.960	439.221
4789	439.400	42.067	439.274
4790	439.450	32.049	439.320
4791	439.500	16.870	439.375
4792	439.550	7.250	439.425
4793	439.600	7.003	439.470
4794	439.650	13.384	439.521
4795	439.700	11.854	439.572
4796	439.750	-10.082	439.628
4797	439.800	-27.294	439.676
4798	439.850	-29.465	439.724
4799	439.900	-32.872	439.773
4800	439.950	-41.900	439.825
4801	440.000	-47.301	439.874
4802	440.050	-47.013	439.921
4803	440.100	-43.640	439.972
4804	440.150	-39.106	440.023
4805	440.200	-39.248	440.071
4806	440.250	-50.476	440.126
4807	440.300	-57.830	440.170
4808	440.350	-57.079	440.224
4809	440.400	-55.948	440.273
4810	440.450	-53.072	440.321
4811	440.500	-49.487	440.370
4812	440.550	-46.318	440.422
4813	440.600	-39.329	440.476
4814	440.650	-33.433	440.525
4815	440.700	-33.538	440.575
4816	440.750	-42.525	440.620
4817	440.800	-41.609	440.673
4818	440.850	-26.377	440.721
4819	440.900	-14.604	440.771
4820	440.950	-12.881	440.823
4821	441.000	-13.681	440.876
4822	441.050	-4.752	440.925
4823	441.100	8.376	440.976
4824	441.150	15.023	441.022
4825	441.200	7.771	441.070
4826	441.250	-2.779	441.124
4827	441.300	0.927	441.175
4828	441.350	19.184	441.222
4829	441.400	32.565	441.272
4830	441.450	39.321	441.322
4831	441.500	43.793	441.375
4832	441.550	52.161	441.423
4833	441.600	56.258	441.476
4834	441.650	50.446	441.521
4835	441.700	41.854	441.573
4836	441.750	41.383	441.624
4837	441.800	57.733	441.670
4838	441.850	76.997	441.724
4839	441.900	77.785	441.772
4840	441.950	68.294	441.829
4841	442.000	60.247	441.872
4842	442.050	57.064	441.925
4843	442.100	53.448	441.975
4844	442.150	41.876	442.026
4845	442.200	24.649	442.073
4846	442.250	24.722	442.124
4847	442.300	43.168	442.172
4848	442.350	47.846	442.224
4849	442.400	25.662	442.274
4850	442.450	2.685	442.323
4851	442.500	-15.901	442.374
4852	442.550	-30.024	442.423
4853	442.600	-38.231	442.470
4854	442.650	-45.848	442.520
4855	442.700	-53.729	442.570
4856	442.750	-46.736	442.621
4857	442.800	-34.914	442.674
4858	442.850	-46.334	442.726
4859	442.900	-68.432	442.770
4860	442.950	-79.433	442.822
4861	443.000	-85.730	442.872
4862	443.050	-87.966	442.925
4863	443.100	-83.752	442.972
4864	443.150	-73.461	443.022
4865	443.200	-61.345	443.073
4866	443.250	-47.480	443.120
4867	443.300	-40.788	443.175
4868	443.350	-52.906	443.220
4869	443.400	-60.643	443.274
4870	443.450	-55.084	443.322
4871	443.500	-48.630	443.372
4872	443.550	-38.221	443.426
4873	443.600	-20.822	443.470
4874	443.650	1.772	443.525
4875	443.700	18.266	443.574
4876	443.750	22.520	443.621
4877	443.800	20.986	443.673
4878	443.850	21.842	443.724
4879	443.900	31.349	443.776
4880	443.950	42.772	443.821
4881	444.000	48.207	443.871
4882	444.050	56.476	443.922
4883	444.100	71.192	443.974
4884	444.150	83.801	444.026
4885	444.200	85.916	444.071
4886	444.250	72.564	444.119
4887	444.300	56.965	444.173
4888	444.350	51.735	444.225
4889	444.400	52.796	444.275
4890	444.450	53.316	444.321
4891	444.500	48.148	444.375
4892	444.550	41.922	444.425
4893	444.600	35.240	444.471
4894	444.650	29.166	444.520
4895	444.700	23.442	444.572
4896	444.750	15.681	444.627
4897	444.800	11.788	444.675
4898	444.850	12.202	444.725
4899	444.900	12.029	444.773
4900	444.950	6.150	444.823
4901	445.000	0.889	444.874
4902	445.050	0.284	444.927
4903	445.100	0.882	444.972
4904	445.150	1.519	445.021
4905	445.200	-1.638	445.074
4906	445.250	-9.181	445.123
4907	445.300	-16.001	445.170
4908	445.350	-18.668	445.218
4909	445.400	-23.345	445.273
4910	445.450	-32.931	445.322
4911	445.500	-41.429	445.371
4912	445.550	-42.195	445.424
4913	445.600	-41.849	445.475
4914	445.650	-43.592	445.524
4915	445.700	-51.081	445.576
4916	445.750	-61.146	445.623
4917	445.800	-66.206	445.672
4918	445.850	-70.160	445.722
4919	445.900	-81.698	445.772
4920	445.950	-92.511	445.824
4921	446.000	-77.971	445.873
4922	446.050	-54.538	445.924
4923	446.100	-40.281	445.972
4924	446.150	-35.795	446.023
4925	446.200	-37.760	446.074
4926	446.250	-39.647	446.121
4927	446.300	-33.431	446.169
4928	446.350	-20.261	446.219
4929	446.400	-16.885	446.271
