#Point No.	Frequency Set (GHz)	THz Photocurrent (nA)	Frequency Act (GHz)
3750	1012.440	2.998	1012.271
3751	1012.470	3.280	1012.302
3752	1012.500	3.618	1012.334
3753	1012.530	3.832	1012.361
3754	1012.560	4.155	1012.389
3755	1012.590	4.424	1012.421
3756	1012.620	4.632	1012.450
3757	1012.650	4.705	1012.483
3758	1012.680	4.747	1012.512
3759	1012.710	4.806	1012.542
3760	1012.740	4.699	1012.569
3761	1012.770	4.596	1012.598
3762	1012.800	4.612	1012.633
3763	1012.830	4.449	1012.661
3764	1012.860	4.332	1012.690
3765	1012.890	4.306	1012.718
3766	1012.920	4.108	1012.752
3767	1012.950	4.034	1012.781
3768	1012.980	3.896	1012.813
3769	1013.010	3.814	1012.840
3770	1013.040	3.714	1012.871
3771	1013.070	3.638	1012.899
3772	1013.100	3.436	1012.929
3773	1013.130	3.142	1012.958
3774	1013.160	2.866	1012.988
3775	1013.190	2.529	1013.021
3776	1013.220	2.139	1013.050
3777	1013.250	1.833	1013.080
3778	1013.280	1.450	1013.110
3779	1013.310	1.100	1013.140
3780	1013.340	0.648	1013.174
3781	1013.370	0.256	1013.202
3782	1013.400	-0.065	1013.230
3783	1013.430	-0.478	1013.260
3784	1013.460	-0.830	1013.289
3785	1013.490	-1.168	1013.323
3786	1013.520	-1.541	1013.351
3787	1013.550	-1.816	1013.381
3788	1013.580	-2.183	1013.411
3789	1013.610	-2.530	1013.445
3790	1013.640	-2.934	1013.471
3791	1013.670	-3.380	1013.500
3792	1013.700	-3.735	1013.529
3793	1013.730	-4.122	1013.560
3794	1013.760	-4.456	1013.595
3795	1013.790	-4.680	1013.620
3796	1013.820	-4.895	1013.654
3797	1013.850	-5.064	1013.680
3798	1013.880	-5.069	1013.709
3799	1013.910	-5.125	1013.741
3800	1013.940	-5.216	1013.772
3801	1013.970	-5.184	1013.800
3802	1014.000	-5.206	1013.834
3803	1014.030	-5.113	1013.861
3804	1014.060	-5.132	1013.890
3805	1014.090	-5.114	1013.919
3806	1014.120	-5.137	1013.953
3807	1014.150	-5.137	1013.981
3808	1014.180	-5.031	1014.015
3809	1014.210	-4.896	1014.041
3810	1014.240	-4.598	1014.068
3811	1014.270	-4.311	1014.098
3812	1014.300	-3.965	1014.133
3813	1014.330	-3.593	1014.161
3814	1014.360	-3.184	1014.184
3815	1014.390	-2.805	1014.222
3816	1014.420	-2.415	1014.253
3817	1014.450	-1.984	1014.282
3818	1014.480	-1.674	1014.310
3819	1014.510	-1.321	1014.342
3820	1014.540	-0.977	1014.369
3821	1014.570	-0.599	1014.399
3822	1014.600	-0.240	1014.432
3823	1014.630	0.088	1014.462
3824	1014.660	0.506	1014.490
3825	1014.690	0.874	1014.521
3826	1014.720	1.398	1014.551
3827	1014.750	1.815	1014.584
3828	1014.780	2.292	1014.612
3829	1014.810	2.709	1014.640
3830	1014.840	2.951	1014.672
3831	1014.870	3.295	1014.703
3832	1014.900	3.547	1014.734
3833	1014.930	3.828	1014.761
3834	1014.960	4.017	1014.796
3835	1014.990	4.261	1014.824
3836	1015.020	4.451	1014.852
3837	1015.050	4.706	1014.877
3838	1015.080	4.705	1014.911
3839	1015.110	4.766	1014.941
3840	1015.140	4.802	1014.972
3841	1015.170	4.807	1015.000
3842	1015.200	4.794	1015.031
3843	1015.230	4.769	1015.060
3844	1015.260	4.751	1015.091
3845	1015.290	4.596	1015.120
3846	1015.320	4.347	1015.152
3847	1015.350	4.109	1015.183
3848	1015.380	3.837	1015.209
3849	1015.410	3.679	1015.240
3850	1015.440	3.500	1015.269
3851	1015.470	3.310	1015.300
3852	1015.500	3.033	1015.331
3853	1015.530	2.792	1015.359
3854	1015.560	2.519	1015.392
3855	1015.590	2.295	1015.420
3856	1015.620	2.128	1015.452
3857	1015.650	1.934	1015.477
3858	1015.680	1.772	1015.511
3859	1015.710	1.622	1015.542
3860	1015.740	1.500	1015.574
3861	1015.770	1.373	1015.602
3862	1015.800	1.226	1015.629
3863	1015.830	1.089	1015.656
3864	1015.860	0.890	1015.692
3865	1015.890	0.694	1015.723
3866	1015.920	0.549	1015.751
3867	1015.950	0.421	1015.780
3868	1015.980	0.286	1015.812
3869	1016.010	0.188	1015.845
3870	1016.040	-0.033	1015.870
3871	1016.070	-0.334	1015.902
3872	1016.100	-0.558	1015.934
3873	1016.130	-0.730	1015.963
3874	1016.160	-1.047	1015.991
3875	1016.190	-1.314	1016.023
3876	1016.220	-1.628	1016.051
3877	1016.250	-1.970	1016.083
3878	1016.280	-2.352	1016.113
3879	1016.310	-2.699	1016.137
3880	1016.340	-2.962	1016.173
3881	1016.370	-3.296	1016.199
3882	1016.400	-3.579	1016.231
3883	1016.430	-3.832	1016.260
3884	1016.460	-4.087	1016.292
3885	1016.490	-4.241	1016.323
3886	1016.520	-4.428	1016.351
3887	1016.550	-4.726	1016.382
3888	1016.580	-4.993	1016.406
3889	1016.610	-5.167	1016.442
3890	1016.640	-5.259	1016.471
3891	1016.670	-5.377	1016.502
3892	1016.700	-5.434	1016.525
3893	1016.730	-5.457	1016.560
3894	1016.760	-5.563	1016.593
3895	1016.790	-5.408	1016.621
3896	1016.820	-5.301	1016.648
3897	1016.850	-5.065	1016.680
3898	1016.880	-4.809	1016.715
3899	1016.910	-4.601	1016.743
3900	1016.940	-4.277	1016.775
3901	1016.970	-4.019	1016.800
3902	1017.000	-3.709	1016.832
3903	1017.030	-3.360	1016.864
3904	1017.060	-2.984	1016.888
3905	1017.090	-2.658	1016.923
3906	1017.120	-2.356	1016.951
3907	1017.150	-2.009	1016.979
3908	1017.180	-1.602	1017.013
3909	1017.210	-1.126	1017.043
3910	1017.240	-0.687	1017.072
3911	1017.270	-0.246	1017.100
3912	1017.300	0.304	1017.128
3913	1017.330	0.894	1017.160
3914	1017.360	1.466	1017.192
3915	1017.390	2.149	1017.219
3916	1017.420	2.675	1017.248
3917	1017.450	3.184	1017.285
3918	1017.480	3.585	1017.312
3919	1017.510	3.930	1017.343
3920	1017.540	4.109	1017.365
3921	1017.570	4.267	1017.403
3922	1017.600	4.523	1017.434
3923	1017.630	4.809	1017.457
3924	1017.660	5.092	1017.491
3925	1017.690	5.329	1017.516
3926	1017.720	5.607	1017.551
3927	1017.750	5.712	1017.584
3928	1017.780	5.856	1017.607
3929	1017.810	6.091	1017.639
3930	1017.840	6.299	1017.670
3931	1017.870	6.449	1017.702
3932	1017.900	6.523	1017.731
3933	1017.930	6.428	1017.760
3934	1017.960	6.241	1017.792
3935	1017.990	5.785	1017.817
3936	1018.020	5.430	1017.853
3937	1018.050	5.130	1017.880
3938	1018.080	4.709	1017.910
3939	1018.110	4.428	1017.941
3940	1018.140	4.119	1017.973
3941	1018.170	3.776	1018.004
3942	1018.200	3.404	1018.029
3943	1018.230	2.976	1018.064
3944	1018.260	2.618	1018.088
3945	1018.290	2.275	1018.122
3946	1018.320	1.954	1018.152
3947	1018.350	1.629	1018.183
3948	1018.380	1.119	1018.212
3949	1018.410	0.563	1018.239
3950	1018.440	-0.063	1018.271
3951	1018.470	-0.650	1018.303
3952	1018.500	-1.130	1018.329
3953	1018.530	-1.514	1018.359
3954	1018.560	-1.801	1018.390
3955	1018.590	-2.084	1018.418
3956	1018.620	-2.312	1018.447
3957	1018.650	-2.497	1018.483
3958	1018.680	-2.678	1018.509
3959	1018.710	-2.789	1018.545
3960	1018.740	-2.927	1018.571
3961	1018.770	-3.094	1018.598
3962	1018.800	-3.200	1018.630
3963	1018.830	-3.559	1018.663
3964	1018.860	-3.722	1018.693
3965	1018.890	-4.060	1018.721
3966	1018.920	-4.289	1018.748
3967	1018.950	-4.547	1018.780
3968	1018.980	-4.680	1018.816
3969	1019.010	-4.810	1018.837
3970	1019.040	-4.902	1018.871
3971	1019.070	-4.929	1018.905
3972	1019.100	-4.891	1018.933
3973	1019.130	-4.890	1018.958
3974	1019.160	-4.891	1018.990
3975	1019.190	-4.792	1019.024
3976	1019.220	-4.640	1019.054
3977	1019.250	-4.467	1019.081
3978	1019.280	-4.417	1019.112
3979	1019.310	-4.364	1019.143
3980	1019.340	-4.387	1019.174
3981	1019.370	-4.336	1019.201
3982	1019.400	-4.219	1019.230
3983	1019.430	-4.051	1019.262
3984	1019.460	-3.701	1019.294
3985	1019.490	-3.343	1019.321
3986	1019.520	-2.904	1019.349
3987	1019.550	-2.465	1019.379
3988	1019.580	-2.083	1019.412
3989	1019.610	-1.627	1019.442
3990	1019.640	-1.165	1019.474
3991	1019.670	-0.683	1019.500
3992	1019.700	-0.332	1019.530
3993	1019.730	-0.022	1019.561
3994	1019.760	0.188	1019.591
3995	1019.790	0.330	1019.621
3996	1019.820	0.461	1019.652
3997	1019.850	0.679	1019.682
3998	1019.880	0.907	1019.712
3999	1019.910	1.126	1019.740
4000	1019.940	1.468	1019.773
4001	1019.970	1.761	1019.799
4002	1020.000	2.049	1019.830
4003	1020.030	2.227	1019.860
4004	1020.060	2.576	1019.892
4005	1020.090	2.806	1019.923
4006	1020.120	3.071	1019.951
4007	1020.150	3.276	1019.982
4008	1020.180	3.439	1020.008
4009	1020.210	3.506	1020.043
4010	1020.240	3.474	1020.070
4011	1020.270	3.537	1020.102
4012	1020.300	3.590	1020.135
4013	1020.330	3.713	1020.162
4014	1020.360	3.831	1020.190
4015	1020.390	4.044	1020.219
4016	1020.420	4.203	1020.251
4017	1020.450	4.358	1020.280
4018	1020.480	4.518	1020.310
4019	1020.510	4.633	1020.344
4020	1020.540	4.785	1020.372
4021	1020.570	4.884	1020.397
4022	1020.600	4.898	1020.429
4023	1020.630	4.783	1020.463
4024	1020.660	4.755	1020.489
4025	1020.690	4.652	1020.517
4026	1020.720	4.484	1020.551
4027	1020.750	4.296	1020.579
4028	1020.780	4.005	1020.612
4029	1020.810	3.750	1020.640
4030	1020.840	3.549	1020.667
4031	1020.870	3.341	1020.705
4032	1020.900	3.153	1020.730
4033	1020.930	3.003	1020.762
4034	1020.960	2.914	1020.790
4035	1020.990	2.773	1020.823
4036	1021.020	2.583	1020.850
4037	1021.050	2.264	1020.885
4038	1021.080	1.843	1020.914
4039	1021.110	1.328	1020.944
4040	1021.140	0.800	1020.971
4041	1021.170	0.215	1021.001
4042	1021.200	-0.365	1021.031
4043	1021.230	-0.987	1021.058
4044	1021.260	-1.487	1021.091
4045	1021.290	-2.031	1021.122
4046	1021.320	-2.595	1021.152
4047	1021.350	-3.013	1021.185
4048	1021.380	-3.397	1021.211
4049	1021.410	-3.667	1021.245
4050	1021.440	-3.919	1021.270
4051	1021.470	-4.142	1021.299
4052	1021.500	-4.400	1021.333
4053	1021.530	-4.603	1021.362
4054	1021.560	-4.999	1021.391
4055	1021.590	-5.305	1021.423
4056	1021.620	-5.629	1021.451
4057	1021.650	-5.822	1021.478
4058	1021.680	-6.006	1021.508
4059	1021.710	-6.104	1021.540
4060	1021.740	-6.284	1021.570
4061	1021.770	-6.390	1021.601
4062	1021.800	-6.330	1021.630
4063	1021.830	-6.194	1021.661
4064	1021.860	-6.120	1021.692
4065	1021.890	-6.001	1021.719
4066	1021.920	-5.893	1021.753
4067	1021.950	-5.664	1021.783
4068	1021.980	-5.608	1021.809
4069	1022.010	-5.338	1021.839
4070	1022.040	-5.067	1021.871
4071	1022.070	-4.691	1021.904
4072	1022.100	-4.474	1021.934
4073	1022.130	-4.143	1021.961
4074	1022.160	-3.804	1021.987
4075	1022.190	-3.398	1022.024
4076	1022.220	-2.970	1022.049
4077	1022.250	-2.373	1022.079
4078	1022.280	-1.802	1022.110
4079	1022.310	-1.169	1022.140
4080	1022.340	-0.579	1022.170
4081	1022.370	-0.023	1022.200
4082	1022.400	0.680	1022.232
4083	1022.430	1.227	1022.263
4084	1022.460	1.816	1022.293
4085	1022.490	2.324	1022.322
4086	1022.520	2.739	1022.350
4087	1022.550	3.116	1022.383
4088	1022.580	3.372	1022.411
4089	1022.610	3.622	1022.441
4090	1022.640	3.857	1022.469
4091	1022.670	4.186	1022.501
4092	1022.700	4.626	1022.534
4093	1022.730	5.055	1022.558
4094	1022.760	5.373	1022.594
4095	1022.790	5.645	1022.624
4096	1022.820	5.749	1022.653
4097	1022.850	5.855	1022.681
4098	1022.880	5.940	1022.713
4099	1022.910	5.988	1022.740
4100	1022.940	6.000	1022.768
4101	1022.970	5.919	1022.802
4102	1023.000	5.848	1022.833
4103	1023.030	5.776	1022.862
4104	1023.060	5.660	1022.892
4105	1023.090	5.589	1022.917
4106	1023.120	5.426	1022.953
4107	1023.150	5.327	1022.980
4108	1023.180	5.199	1023.009
4109	1023.210	4.945	1023.040
4110	1023.240	4.570	1023.070
4111	1023.270	4.180	1023.098
4112	1023.300	3.879	1023.132
4113	1023.330	3.498	1023.160
4114	1023.360	3.146	1023.188
4115	1023.390	2.821	1023.223
4116	1023.420	2.627	1023.251
4117	1023.450	2.240	1023.285
4118	1023.480	1.844	1023.314
4119	1023.510	1.473	1023.340
4120	1023.540	1.129	1023.374
4121	1023.570	0.857	1023.404
4122	1023.600	0.633	1023.434
4123	1023.630	0.350	1023.462
4124	1023.660	-0.036	1023.492
4125	1023.690	-0.454	1023.523
4126	1023.720	-0.922	1023.549
4127	1023.750	-1.367	1023.582
4128	1023.780	-1.729	1023.612
4129	1023.810	-2.113	1023.641
4130	1023.840	-2.435	1023.671
4131	1023.870	-2.808	1023.702
4132	1023.900	-3.082	1023.732
4133	1023.930	-3.371	1023.759
4134	1023.960	-3.599	1023.794
4135	1023.990	-3.893	1023.820
4136	1024.020	-4.050	1023.851
4137	1024.050	-4.217	1023.879
4138	1024.080	-4.416	1023.908
4139	1024.110	-4.474	1023.941
4140	1024.140	-4.564	1023.973
4141	1024.170	-4.725	1023.997
4142	1024.200	-4.797	1024.028
4143	1024.230	-4.819	1024.061
4144	1024.260	-4.844	1024.095
4145	1024.290	-4.780	1024.119
4146	1024.320	-4.775	1024.147
4147	1024.350	-4.746	1024.181
4148	1024.380	-4.815	1024.212
4149	1024.410	-4.807	1024.241
4150	1024.440	-4.747	1024.272
4151	1024.470	-4.795	1024.303
4152	1024.500	-4.744	1024.330
4153	1024.530	-4.746	1024.362
4154	1024.560	-4.751	1024.392
4155	1024.590	-4.736	1024.421
4156	1024.620	-4.530	1024.453
4157	1024.650	-4.343	1024.479
4158	1024.680	-4.201	1024.515
4159	1024.710	-3.918	1024.541
4160	1024.740	-3.710	1024.568
4161	1024.770	-3.299	1024.602
4162	1024.800	-2.818	1024.634
4163	1024.830	-2.297	1024.660
4164	1024.860	-1.800	1024.691
4165	1024.890	-1.365	1024.717
4166	1024.920	-1.053	1024.752
4167	1024.950	-0.696	1024.781
4168	1024.980	-0.292	1024.807
4169	1025.010	0.091	1024.843
4170	1025.040	0.448	1024.871
4171	1025.070	0.872	1024.904
4172	1025.100	1.250	1024.936
4173	1025.130	1.686	1024.960
4174	1025.160	2.061	1024.993
4175	1025.190	2.559	1025.022
4176	1025.220	3.076	1025.050
4177	1025.250	3.587	1025.087
4178	1025.280	4.043	1025.111
4179	1025.310	4.449	1025.143
4180	1025.340	4.922	1025.171
4181	1025.370	5.211	1025.199
4182	1025.400	5.361	1025.233
4183	1025.430	5.449	1025.263
4184	1025.460	5.614	1025.292
4185	1025.490	5.685	1025.321
4186	1025.520	5.889	1025.351
4187	1025.550	5.983	1025.380
4188	1025.580	6.115	1025.412
4189	1025.610	6.128	1025.441
4190	1025.640	6.309	1025.470
4191	1025.670	6.411	1025.501
4192	1025.700	6.453	1025.530
4193	1025.730	6.535	1025.562
4194	1025.760	6.521	1025.591
4195	1025.790	6.478	1025.619
4196	1025.820	6.239	1025.649
4197	1025.850	5.865	1025.682
4198	1025.880	5.403	1025.709
4199	1025.910	4.961	1025.740
4200	1025.940	4.459	1025.772
4201	1025.970	3.829	1025.798
4202	1026.000	3.275	1025.830
4203	1026.030	2.839	1025.858
4204	1026.060	2.375	1025.888
4205	1026.090	1.967	1025.918
4206	1026.120	1.526	1025.950
4207	1026.150	1.114	1025.984
4208	1026.180	0.685	1026.013
4209	1026.210	0.246	1026.039
4210	1026.240	-0.227	1026.071
4211	1026.270	-0.764	1026.103
4212	1026.300	-1.263	1026.130
4213	1026.330	-1.908	1026.162
4214	1026.360	-2.503	1026.194
4215	1026.390	-2.999	1026.223
4216	1026.420	-3.418	1026.251
4217	1026.450	-3.716	1026.280
4218	1026.480	-3.938	1026.309
4219	1026.510	-4.108	1026.343
4220	1026.540	-4.299	1026.372
4221	1026.570	-4.420	1026.401
4222	1026.600	-4.559	1026.434
4223	1026.630	-4.777	1026.464
4224	1026.660	-4.962	1026.489
4225	1026.690	-5.092	1026.520
4226	1026.720	-5.237	1026.550
4227	1026.750	-5.447	1026.580
4228	1026.780	-5.705	1026.612
4229	1026.810	-5.887	1026.641
4230	1026.840	-5.974	1026.673
4231	1026.870	-6.035	1026.699
4232	1026.900	-5.979	1026.733
4233	1026.930	-5.856	1026.762
4234	1026.960	-5.629	1026.789
4235	1026.990	-5.452	1026.819
4236	1027.020	-5.178	1026.848
4237	1027.050	-5.004	1026.880
4238	1027.080	-4.715	1026.909
4239	1027.110	-4.448	1026.940
4240	1027.140	-4.255	1026.972
4241	1027.170	-4.023	1027.002
4242	1027.200	-3.784	1027.030
4243	1027.230	-3.591	1027.060
4244	1027.260	-3.501	1027.092
4245	1027.290	-3.416	1027.122
4246	1027.320	-3.251	1027.153
4247	1027.350	-2.983	1027.185
4248	1027.380	-2.438	1027.213
4249	1027.410	-1.979	1027.245
4250	1027.440	-1.378	1027.274
4251	1027.470	-0.924	1027.303
4252	1027.500	-0.451	1027.331
4253	1027.530	0.064	1027.359
4254	1027.560	0.607	1027.392
4255	1027.590	1.082	1027.419
4256	1027.620	1.508	1027.450
4257	1027.650	1.895	1027.482
4258	1027.680	2.226	1027.511
4259	1027.710	2.539	1027.542
4260	1027.740	2.914	1027.573
4261	1027.770	3.192	1027.604
4262	1027.800	3.569	1027.629
4263	1027.830	3.997	1027.662
4264	1027.860	4.422	1027.692
4265	1027.890	4.875	1027.724
4266	1027.920	5.296	1027.750
4267	1027.950	5.644	1027.784
4268	1027.980	5.853	1027.811
4269	1028.010	5.942	1027.840
4270	1028.040	5.957	1027.867
4271	1028.070	6.011	1027.900
4272	1028.100	5.854	1027.929
4273	1028.130	5.738	1027.959
4274	1028.160	5.600	1027.987
4275	1028.190	5.341	1028.020
4276	1028.220	5.122	1028.050
4277	1028.250	4.847	1028.085
4278	1028.280	4.619	1028.113
4279	1028.310	4.525	1028.141
4280	1028.340	4.404	1028.174
4281	1028.370	4.351	1028.200
4282	1028.400	4.350	1028.232
4283	1028.430	4.321	1028.260
4284	1028.460	4.218	1028.293
4285	1028.490	4.020	1028.317
4286	1028.520	3.696	1028.354
4287	1028.550	3.351	1028.383
4288	1028.580	3.062	1028.410
4289	1028.610	2.674	1028.441
4290	1028.640	2.318	1028.468
4291	1028.670	1.941	1028.501
4292	1028.700	1.611	1028.532
4293	1028.730	1.285	1028.558
4294	1028.760	1.048	1028.594
4295	1028.790	0.844	1028.622
4296	1028.820	0.690	1028.652
4297	1028.850	0.453	1028.681
4298	1028.880	0.229	1028.711
4299	1028.910	-0.022	1028.740
4300	1028.940	-0.388	1028.773
4301	1028.970	-0.808	1028.803
4302	1029.000	-1.383	1028.832
4303	1029.030	-1.951	1028.863
4304	1029.060	-2.543	1028.886
4305	1029.090	-3.064	1028.919
4306	1029.120	-3.507	1028.952
4307	1029.150	-3.889	1028.980
4308	1029.180	-4.349	1029.008
4309	1029.210	-4.710	1029.042
4310	1029.240	-5.100	1029.071
4311	1029.270	-5.499	1029.101
4312	1029.300	-5.762	1029.131
4313	1029.330	-5.947	1029.164
4314	1029.360	-6.132	1029.189
4315	1029.390	-6.211	1029.220
4316	1029.420	-6.392	1029.254
4317	1029.450	-6.495	1029.282
4318	1029.480	-6.632	1029.311
4319	1029.510	-6.777	1029.342
4320	1029.540	-6.927	1029.368
4321	1029.570	-6.916	1029.403
4322	1029.600	-6.845	1029.431
4323	1029.630	-6.755	1029.458
4324	1029.660	-6.597	1029.492
4325	1029.690	-6.307	1029.521
4326	1029.720	-5.997	1029.547
4327	1029.750	-5.576	1029.582
4328	1029.780	-5.170	1029.611
4329	1029.810	-4.610	1029.639
4330	1029.840	-4.077	1029.669
4331	1029.870	-3.594	1029.704
4332	1029.900	-3.026	1029.733
4333	1029.930	-2.503	1029.759
4334	1029.960	-1.920	1029.790
4335	1029.990	-1.434	1029.818
4336	1030.020	-0.944	1029.856
4337	1030.050	-0.554	1029.881
4338	1030.080	-0.029	1029.912
4339	1030.110	0.512	1029.938
4340	1030.140	1.004	1029.971
4341	1030.170	1.604	1030.002
4342	1030.200	2.257	1030.031
4343	1030.230	2.810	1030.059
4344	1030.260	3.362	1030.093
4345	1030.290	3.770	1030.122
4346	1030.320	4.164	1030.152
4347	1030.350	4.537	1030.181
4348	1030.380	4.706	1030.207
4349	1030.410	4.975	1030.244
4350	1030.440	5.154	1030.269
4351	1030.470	5.242	1030.301
4352	1030.500	5.301	1030.329
4353	1030.530	5.414	1030.361
4354	1030.560	5.534	1030.392
4355	1030.590	5.772	1030.424
4356	1030.620	6.060	1030.454
4357	1030.650	6.386	1030.485
4358	1030.680	6.593	1030.508
4359	1030.710	6.738	1030.543
4360	1030.740	6.840	1030.571
4361	1030.770	6.710	1030.599
4362	1030.800	6.641	1030.631
4363	1030.830	6.466	1030.664
4364	1030.860	6.220	1030.693
4365	1030.890	5.899	1030.722
4366	1030.920	5.556	1030.745
4367	1030.950	5.219	1030.781
4368	1030.980	4.986	1030.812
4369	1031.010	4.641	1030.842
4370	1031.040	4.351	1030.870
4371	1031.070	4.040	1030.904
4372	1031.100	3.707	1030.931
4373	1031.130	3.238	1030.959
4374	1031.160	2.684	1030.991
4375	1031.190	2.122	1031.021
4376	1031.220	1.573	1031.051
4377	1031.250	0.987	1031.081
4378	1031.280	0.373	1031.114
4379	1031.310	-0.055	1031.140
4380	1031.340	-0.501	1031.172
4381	1031.370	-0.910	1031.203
4382	1031.400	-1.416	1031.231
4383	1031.430	-1.892	1031.262
4384	1031.460	-2.084	1031.290
4385	1031.490	-2.439	1031.323
4386	1031.520	-2.792	1031.350
4387	1031.550	-3.199	1031.383
4388	1031.580	-3.491	1031.411
4389	1031.610	-3.838	1031.441
4390	1031.640	-4.102	1031.471
4391	1031.670	-4.387	1031.499
4392	1031.700	-4.637	1031.531
4393	1031.730	-4.967	1031.562
4394	1031.760	-5.163	1031.590
4395	1031.790	-5.324	1031.619
4396	1031.820	-5.610	1031.653
4397	1031.850	-5.792	1031.676
4398	1031.880	-5.968	1031.710
4399	1031.910	-6.145	1031.741
4400	1031.940	-6.088	1031.772
4401	1031.970	-6.070	1031.800
4402	1032.000	-5.850	1031.833
4403	1032.030	-5.724	1031.864
4404	1032.060	-5.552	1031.890
4405	1032.090	-5.339	1031.920
4406	1032.120	-5.156	1031.952
4407	1032.150	-4.934	1031.981
